Game Index,Bet Points Model 1,Bet Points Model 2
1,2,2
2,3,1
3,4,0
4,4,0
5,0,4
6,2,2
7,2,2
8,2,2
9,3,1
10,0,4
11,3,1
12,2,2
13,0,4
14,2,2
15,0,4
16,2,2
17,0,4
18,0,4
19,1,3
20,3,1
21,4,0
22,1,3
23,0,4
24,0,4
25,1,2
26,2,2
27,3,1
28,1,3
29,3,1
30,1,3
31,2,2
32,3,1
33,2,2
34,0,4
35,4,0
36,0,4
37,3,1
38,3,1
39,1,3
40,2,2
41,3,1
42,2,2
43,1,1
44,3,1
45,3,1
46,1,3
47,3,1
48,2,2
49,2,2
50,4,0
51,0,3
52,1,3
53,0,4
54,2,2
55,0,4
56,4,0
57,3,1
58,2,2
59,3,1
60,3,1
61,2,2
62,2,2
63,3,1
64,3,1
65,0,4
66,1,3
67,0,4
68,1,3
69,1,3
70,3,1
71,0,3
72,3,1
73,2,2
74,2,2
75,1,3
76,4,0
77,2,2
78,4,0
79,2,2
80,2,2
81,2,1
82,1,3
83,3,1
84,1,3
85,2,2
86,2,1
87,4,0
88,1,2
89,4,0
90,3,1
91,4,0
92,3,1
93,2,2
94,0,4
95,3,1
96,1,3
97,2,2
98,2,2
99,1,3
100,2,2
101,1,3
102,1,3
103,3,1
104,2,2
105,2,2
106,3,1
107,3,1
108,2,2
109,1,3
110,1,3
111,0,4
112,0,4
113,2,2
114,3,1
115,1,3
116,1,3
117,1,3
118,0,4
119,0,4
120,3,1
121,1,3
122,0,4
123,1,3
124,0,4
125,2,2
126,3,1
127,2,2
128,1,3
129,2,2
130,2,2
131,3,1
132,1,3
133,2,2
134,0,4
135,1,3
136,4,0
137,3,1
138,0,4
139,4,0
140,0,4
141,2,2
142,1,3
143,2,2
144,1,3
145,4,0
146,4,0
147,1,3
148,3,1
149,1,3
150,3,1
151,3,0
152,1,3
153,0,4
154,1,3
155,3,1
156,2,2
157,1,3
158,1,3
159,2,2
160,3,1
161,0,4
162,4,0
163,3,1
164,3,1
165,3,1
166,0,4
167,0,4
168,3,1
169,0,4
170,3,1
171,0,4
172,1,3
173,0,4
174,3,1
175,1,3
176,1,3
177,3,1
178,0,4
179,1,3
180,3,1
181,2,2
182,3,1
183,1,3
184,2,2
185,3,1
186,1,3
187,0,4
188,0,4
189,4,0
190,2,2
191,4,0
192,4,0
193,2,2
194,0,4
195,3,1
196,0,4
197,1,3
198,1,3
199,3,1
200,1,3
201,2,2
202,3,1
203,1,3
204,3,1
205,2,2
206,2,2
207,2,2
208,3,1
209,2,2
210,2,2
211,1,3
212,3,1
213,2,2
214,2,2
215,4,0
216,4,0
217,0,4
218,3,1
219,3,1
220,1,3
221,1,3
222,3,1
223,0,4
224,2,2
225,2,1
226,1,3
227,4,0
228,2,2
229,0,4
230,3,1
231,1,3
232,4,0
233,1,3
234,0,4
235,0,4
236,4,0
237,4,0
238,2,2
239,2,2
240,4,0
241,1,3
242,3,1
243,4,0
244,3,1
245,0,4
246,2,2
247,1,3
248,1,3
249,4,0
250,0,4
251,0,4
252,0,4
253,3,1
254,1,3
255,3,1
256,3,1
257,4,0
258,4,0
259,0,4
260,3,1
261,0,4
262,3,1
263,1,3
264,1,3
265,1,3
266,4,0
267,3,1
268,3,1
269,2,2
270,3,1
271,0,4
272,0,4
273,2,2
274,0,4
275,1,3
276,4,0
277,0,4
278,2,2
279,1,3
280,1,3
281,3,1
282,2,2
283,0,4
284,4,0
285,0,4
286,0,4
287,4,0
288,3,1
289,2,2
290,3,1
291,2,2
292,4,0
293,1,3
294,1,3
295,2,2
296,4,0
297,1,3
298,4,0
299,3,1
300,1,3
301,1,3
302,2,2
303,1,3
304,1,3
305,3,1
306,4,0
307,2,2
308,0,4
309,2,2
310,1,3
311,2,2
312,1,3
313,2,2
314,2,2
315,3,1
316,0,4
317,1,3
318,3,1
319,2,2
320,2,2
321,2,2
322,1,3
323,1,3
324,1,3
325,2,2
326,1,2
327,3,1
328,1,3
329,0,4
330,1,3
331,1,3
332,4,0
333,1,3
334,4,0
335,2,2
336,2,2
337,3,0
338,3,1
339,3,1
340,2,2
341,1,3
342,2,2
343,3,1
344,1,3
345,0,3
346,1,3
347,2,2
348,4,0
349,4,0
350,3,1
351,4,0
352,2,2
353,1,3
354,1,3
355,4,0
356,0,4
357,1,3
358,3,1
359,2,2
360,2,2
361,1,3
362,0,4
363,4,0
364,3,1
365,4,0
366,1,3
367,2,2
368,1,3
369,2,2
370,0,4
371,0,4
372,0,4
373,3,1
374,1,3
375,1,3
376,1,3
377,3,1
378,1,3
379,0,4
380,2,2
381,3,1
382,4,0
383,4,0
384,4,0
385,3,1
386,1,3
387,2,2
388,1,3
389,2,2
390,3,1
391,0,4
392,1,3
393,2,2
394,4,0
395,4,0
396,4,0
397,1,3
398,3,1
399,4,0
400,4,0
401,1,3
402,2,2
403,1,3
404,1,3
405,3,1
406,2,2
407,4,0
408,0,4
409,4,0
410,1,3
411,2,2
412,0,4
413,2,2
414,2,2
415,2,2
416,0,4
417,3,1
418,4,0
419,3,1
420,1,3
421,2,2
422,2,2
423,2,2
424,4,0
425,4,0
426,1,3
427,1,3
428,0,4
429,0,4
430,4,0
431,2,2
432,2,2
433,3,1
434,2,2
435,0,4
436,1,3
437,3,1
438,3,1
439,1,3
440,4,0
441,1,3
442,1,3
443,4,0
444,3,1
445,2,2
446,1,2
447,2,2
448,2,2
449,0,4
450,1,3
451,0,4
452,2,2
453,2,2
454,3,1
455,3,1
456,2,1
457,1,3
458,2,2
459,4,0
460,0,4
461,3,1
462,3,1
463,0,3
464,1,3
465,1,3
466,4,0
467,0,4
468,1,3
469,3,1
470,1,3
471,4,0
472,4,0
473,2,2
474,3,1
475,3,1
476,0,4
477,0,4
478,3,1
479,1,3
480,0,4
481,1,3
482,0,4
483,0,4
484,2,2
485,1,2
486,3,1
487,1,3
488,3,1
489,0,4
490,1,3
491,3,1
492,1,3
493,2,2
494,1,3
495,0,3
496,4,0
497,0,4
498,4,0
499,3,1
500,3,1
501,1,3
502,1,3
503,3,1
504,2,2
505,0,4
506,3,1
507,0,4
508,3,1
509,2,2
510,1,3
511,1,3
