Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,3,0
3,1,3
4,3,1
5,2,2
6,3,1
7,4,0
8,2,2
9,3,1
10,3,1
11,1,3
12,0,4
13,4,0
14,3,1
15,2,2
16,3,1
17,4,0
18,1,3
19,3,1
20,2,2
21,1,3
22,3,1
23,3,1
24,3,1
25,2,2
26,4,0
27,2,2
28,4,0
29,1,3
30,1,3
31,3,1
32,2,2
33,4,0
34,3,1
35,3,1
36,4,0
37,3,1
38,3,1
39,1,3
40,4,0
41,1,3
42,2,2
43,3,1
44,1,3
45,4,0
46,4,0
47,3,1
48,3,1
49,2,2
50,2,2
51,4,0
52,2,2
53,2,2
54,3,1
55,3,0
56,3,1
57,0,4
58,1,3
59,4,0
60,3,1
61,1,3
62,4,0
63,4,0
64,2,2
65,3,1
66,0,4
67,2,2
68,4,0
69,4,0
70,4,0
71,0,4
72,1,3
73,2,2
74,3,1
75,4,0
76,2,2
77,4,0
78,2,2
79,0,4
80,2,2
81,2,2
82,4,0
83,4,0
84,4,0
85,4,0
86,0,4
87,4,0
88,4,0
89,2,2
90,4,0
91,3,1
92,3,1
93,4,0
94,3,1
95,2,2
96,4,0
97,3,1
98,4,0
99,3,1
100,2,2
101,2,2
102,2,1
103,4,0
104,2,2
105,2,2
106,3,1
107,4,0
108,4,0
109,3,1
110,0,4
111,3,1
112,3,1
113,4,0
114,3,1
115,1,3
116,3,1
117,4,0
118,1,3
119,4,0
120,0,4
121,4,0
122,3,1
123,3,1
124,3,1
125,0,4
126,1,3
127,1,3
128,1,3
129,0,4
130,4,0
131,4,0
132,3,1
133,2,2
134,4,0
135,2,2
136,2,2
137,1,3
138,2,2
139,4,0
140,2,2
141,3,1
142,3,1
143,2,2
144,2,2
145,0,4
146,3,1
147,2,2
148,2,2
149,3,1
150,3,1
151,2,2
152,4,0
153,1,3
154,4,0
155,4,0
156,3,1
157,4,0
158,1,3
159,2,2
160,4,0
161,4,0
162,4,0
163,4,0
164,1,3
165,3,1
166,2,2
167,3,1
168,1,3
169,3,1
170,2,1
171,3,1
172,4,0
173,2,2
174,4,0
175,2,2
176,4,0
177,3,1
178,1,3
179,3,1
180,3,1
181,0,4
182,3,0
183,1,3
184,1,3
185,3,1
186,2,2
187,0,4
188,4,0
189,3,1
190,2,2
191,3,1
192,4,0
193,3,1
194,1,3
195,3,1
196,1,3
197,3,1
198,3,1
199,4,0
200,4,0
201,3,1
202,2,2
203,3,1
204,1,3
205,3,1
206,2,2
207,1,3
208,4,0
209,3,1
210,4,0
211,1,3
212,4,0
213,2,2
214,0,4
215,4,0
216,2,2
217,4,0
218,3,1
219,1,3
220,0,3
221,4,0
222,2,2
223,3,1
224,1,2
225,3,0
226,2,2
227,2,2
228,2,1
229,3,1
230,2,2
231,3,1
232,3,1
233,3,1
234,0,4
235,2,2
236,3,1
237,2,2
238,1,3
239,3,1
240,4,0
241,1,3
242,4,0
243,2,2
244,3,1
245,1,3
246,3,1
247,1,3
248,4,0
249,4,0
250,3,1
251,4,0
252,4,0
253,4,0
254,0,4
255,4,0
256,3,1
257,0,4
258,2,2
259,3,1
260,1,3
261,2,2
262,1,2
263,2,2
264,4,0
265,3,1
266,4,0
267,4,0
268,4,0
269,3,1
270,3,1
271,4,0
272,2,2
273,3,1
274,1,3
275,1,2
276,2,2
277,3,1
278,3,1
279,2,2
280,2,2
281,1,3
282,4,0
283,2,2
284,2,2
285,3,1
286,4,0
287,4,0
288,2,2
289,3,1
290,2,2
291,4,0
292,3,1
293,4,0
294,3,1
295,4,0
296,4,0
297,1,3
298,2,2
299,0,4
300,2,2
301,4,0
302,2,2
303,1,3
304,1,3
305,1,3
306,2,2
307,2,2
308,3,1
309,4,0
310,1,3
311,4,0
312,3,1
313,0,4
314,2,2
315,1,3
316,3,1
317,4,0
318,4,0
319,4,0
320,2,2
321,2,2
322,2,2
323,2,2
324,3,1
325,2,2
326,0,4
327,4,0
328,4,0
329,4,0
330,3,1
331,4,0
332,2,2
333,3,1
334,2,2
335,4,0
336,1,3
337,3,1
338,4,0
339,3,1
340,1,3
341,4,0
342,4,0
343,3,0
344,0,4
345,2,2
346,3,1
347,3,1
348,2,2
349,2,2
350,2,2
351,1,3
352,0,4
353,3,1
354,2,1
355,1,3
356,1,3
357,4,0
358,4,0
359,4,0
360,4,0
361,2,2
362,2,2
363,4,0
364,1,3
365,2,2
366,2,2
367,2,2
368,1,3
369,1,3
370,4,0
371,4,0
372,4,0
373,3,1
374,2,2
375,4,0
376,2,2
377,4,0
378,4,0
379,2,2
380,1,3
381,1,2
382,1,3
383,3,1
384,3,1
385,4,0
386,4,0
387,1,3
388,3,1
389,2,2
390,3,1
391,1,3
392,3,1
393,2,2
394,1,3
395,2,2
396,1,3
397,2,2
398,2,2
399,4,0
400,2,2
401,2,2
402,3,1
403,4,0
404,3,1
405,2,2
406,4,0
407,2,1
408,0,4
409,1,2
410,3,1
411,4,0
412,0,4
413,0,4
414,4,0
415,2,2
416,3,1
417,2,2
418,1,2
419,4,0
420,1,3
421,4,0
422,4,0
423,4,0
424,4,0
425,4,0
426,2,2
427,3,1
428,4,0
429,3,1
430,2,2
431,3,1
432,1,3
433,2,2
434,2,2
435,3,1
436,2,2
437,4,0
438,3,1
439,3,1
440,3,1
441,2,2
442,4,0
443,0,4
444,2,1
445,3,1
446,1,2
447,4,0
448,2,2
449,4,0
450,3,1
451,2,2
452,1,3
453,0,4
454,2,2
455,3,1
456,3,1
457,0,4
458,4,0
459,2,1
460,0,4
461,2,2
462,3,1
463,3,1
464,3,1
465,4,0
466,2,2
467,1,3
468,0,4
469,3,0
470,4,0
471,1,3
472,4,0
473,4,0
474,1,3
475,1,3
476,3,1
477,1,3
478,2,2
479,2,2
480,4,0
481,3,1
482,4,0
483,3,1
484,3,1
485,2,1
486,1,2
487,1,3
488,1,3
489,4,0
490,1,3
491,1,3
492,2,2
493,1,3
494,4,0
495,0,4
496,4,0
497,3,1
498,3,1
499,0,4
500,2,2
501,4,0
502,3,0
503,3,1
504,3,1
505,2,2
506,0,3
507,3,1
508,4,0
509,2,2
510,1,3
511,1,3
512,1,3
513,1,3
514,4,0
515,3,1
516,1,3
517,1,3
518,3,1
519,2,2
520,3,1
521,0,4
522,4,0
523,4,0
524,1,3
525,4,0
526,1,3
527,1,3
528,4,0
529,1,3
530,4,0
531,4,0
532,3,1
533,4,0
534,4,0
535,4,0
536,4,0
537,0,4
538,3,1
539,2,2
540,3,1
541,4,0
542,4,0
543,4,0
544,3,1
545,0,4
546,4,0
547,1,3
548,3,1
549,3,1
550,3,1
551,3,1
552,0,4
553,3,1
554,3,1
555,3,1
556,1,3
557,4,0
558,2,2
559,3,1
560,2,2
561,2,2
562,3,1
563,2,2
564,2,2
565,2,2
566,4,0
567,1,3
568,3,1
569,3,1
570,1,3
571,0,4
572,2,2
573,2,2
574,1,3
575,4,0
576,2,2
577,3,1
578,3,0
579,1,2
580,0,4
581,4,0
582,4,0
583,0,4
584,2,2
585,1,2
586,3,1
587,2,2
588,1,3
589,4,0
590,1,3
591,3,1
592,3,1
593,2,2
594,3,1
595,3,1
596,0,4
597,3,1
598,4,0
599,4,0
600,2,2
601,4,0
602,4,0
603,2,2
604,2,2
605,4,0
606,1,3
607,0,4
608,1,3
609,3,1
610,4,0
611,3,1
612,3,1
613,3,1
614,3,1
615,1,3
616,1,3
617,4,0
618,4,0
619,1,3
620,3,1
621,2,2
622,4,0
623,1,3
624,4,0
625,1,3
626,2,2
627,4,0
628,3,0
629,4,0
630,1,3
631,3,1
632,3,1
633,1,3
634,2,2
635,2,2
636,2,2
637,0,4
638,3,1
639,3,1
640,3,1
641,3,0
642,4,0
643,2,2
644,3,1
645,3,1
646,1,3
647,3,1
648,4,0
649,4,0
650,4,0
651,1,3
652,3,1
653,0,4
654,3,1
655,4,0
656,1,3
657,2,2
658,1,3
659,4,0
660,3,1
661,4,0
662,2,2
663,3,1
664,3,1
665,2,2
666,3,1
667,2,2
668,4,0
669,3,1
670,3,1
671,4,0
672,3,1
673,4,0
674,4,0
675,0,4
676,1,3
677,2,2
678,3,1
679,4,0
680,1,3
681,3,1
682,3,1
683,4,0
684,4,0
685,4,0
686,1,3
687,4,0
688,2,2
689,3,1
690,3,1
691,3,1
692,3,1
693,2,2
694,4,0
695,1,3
696,1,3
697,1,3
698,3,1
699,3,1
700,2,2
701,4,0
702,3,1
703,2,2
704,0,3
705,2,1
706,4,0
707,0,4
708,4,0
709,2,2
710,2,2
711,4,0
712,3,1
713,2,2
714,4,0
715,0,4
716,2,2
717,0,4
718,3,1
719,4,0
720,3,1
721,1,3
722,3,1
723,4,0
724,3,1
725,4,0
726,4,0
727,2,2
728,4,0
729,2,2
730,2,1
731,1,3
732,3,1
733,4,0
734,1,3
735,2,2
736,1,3
737,0,4
738,3,1
739,3,1
740,0,4
741,4,0
742,4,0
743,2,2
744,2,2
745,0,4
746,4,0
747,1,3
748,2,2
749,2,1
750,3,1
751,3,1
752,1,3
753,4,0
754,0,4
755,3,1
756,4,0
757,3,1
758,2,2
759,3,1
760,4,0
761,1,3
762,4,0
763,3,1
764,2,2
765,4,0
766,3,1
767,3,1
768,4,0
769,3,1
770,3,1
771,0,4
772,3,1
773,4,0
774,3,1
775,1,3
776,4,0
777,4,0
778,4,0
779,1,3
780,4,0
781,3,1
782,1,3
783,4,0
784,4,0
785,3,1
786,3,1
787,3,1
788,2,2
789,3,1
790,4,0
791,2,2
792,3,1
793,4,0
794,4,0
795,4,0
796,3,1
797,3,1
798,4,0
799,2,2
800,1,3
801,1,3
802,3,0
803,3,1
804,4,0
805,3,1
806,2,2
807,4,0
808,4,0
809,0,4
810,3,1
811,3,1
812,3,1
813,3,1
814,4,0
815,4,0
816,1,3
817,4,0
818,3,1
819,3,1
820,4,0
821,4,0
822,0,4
823,2,2
824,2,2
825,4,0
826,3,1
827,2,2
828,4,0
829,3,1
830,1,3
831,4,0
832,4,0
833,2,1
834,3,1
835,2,2
836,3,0
837,3,1
838,2,2
839,1,3
840,0,4
841,4,0
842,3,1
843,1,3
844,4,0
845,4,0
846,3,1
847,3,0
848,4,0
849,4,0
850,3,1
851,2,2
852,2,2
853,2,2
854,4,0
855,3,1
856,0,4
857,4,0
858,2,2
859,2,2
860,2,2
861,2,2
862,4,0
863,4,0
864,4,0
865,2,2
866,4,0
867,3,1
868,3,1
869,3,1
870,3,0
871,3,1
872,0,4
873,1,3
874,4,0
875,1,3
876,1,3
877,3,1
878,4,0
879,3,1
880,1,3
881,3,1
882,3,1
883,1,3
884,0,4
885,1,3
886,0,4
887,4,0
888,4,0
889,0,3
890,3,1
891,1,3
892,2,2
893,2,2
894,3,1
895,4,0
896,2,2
897,4,0
898,4,0
899,1,3
900,2,2
901,1,1
902,2,2
903,4,0
904,2,2
905,3,0
906,3,1
907,4,0
908,4,0
909,3,1
910,2,2
911,3,1
912,4,0
913,1,3
914,0,4
915,1,3
916,4,0
917,3,1
918,1,3
919,4,0
920,4,0
921,4,0
922,1,3
923,1,3
924,4,0
925,3,1
926,3,1
927,2,2
928,0,4
929,0,4
930,4,0
931,0,4
932,4,0
933,4,0
934,3,1
935,4,0
936,4,0
937,1,3
938,4,0
939,3,1
940,2,2
941,1,3
942,3,1
943,3,0
944,2,2
945,4,0
946,4,0
947,3,0
948,2,2
949,4,0
950,1,3
951,3,1
952,3,1
953,3,1
954,4,0
955,3,1
956,4,0
957,3,1
958,3,1
959,1,3
960,1,3
961,0,4
962,2,2
963,2,2
964,1,3
965,1,3
966,4,0
967,4,0
968,4,0
969,0,4
970,0,4
971,3,1
972,3,1
973,4,0
974,2,2
975,1,3
976,4,0
977,4,0
978,2,2
979,2,1
980,0,4
981,1,3
982,2,2
983,1,3
984,3,1
985,3,1
986,4,0
987,4,0
988,0,4
989,4,0
990,2,2
991,0,4
992,4,0
993,4,0
994,3,1
995,0,4
996,1,3
997,3,1
998,4,0
999,3,1
1000,4,0
