Game Index,Bet Points Model 1,Bet Points Model 2
1,3,1
2,2,2
3,3,1
4,4,0
5,4,0
6,4,0
7,0,4
8,1,3
9,2,2
10,1,2
11,1,3
12,3,1
13,1,3
14,3,1
15,2,1
16,3,1
17,3,1
18,2,2
19,0,4
20,4,0
21,2,2
22,1,3
23,2,2
24,2,2
25,2,2
26,2,2
27,2,2
28,1,3
29,3,1
30,3,1
31,2,1
32,0,4
33,3,1
34,1,3
35,1,3
36,4,0
37,3,1
38,4,0
39,0,4
40,3,1
41,2,2
42,0,4
43,4,0
44,3,1
45,2,1
46,3,1
47,4,0
48,2,2
49,2,2
50,2,2
51,4,0
52,2,2
53,1,3
54,4,0
55,2,2
56,2,2
57,0,4
58,4,0
59,3,1
60,3,1
61,2,2
62,4,0
63,2,2
64,1,3
65,2,1
66,2,2
67,1,3
68,3,1
69,4,0
70,1,3
71,2,2
72,3,1
73,3,1
74,3,1
75,2,2
76,4,0
77,4,0
78,4,0
79,4,0
80,3,1
81,4,0
82,2,2
83,3,1
84,2,2
85,3,1
86,2,2
87,2,2
88,2,2
89,4,0
90,0,3
91,3,1
92,4,0
93,0,4
94,0,4
95,2,2
96,3,1
97,3,1
98,2,2
99,2,2
100,2,2
101,4,0
102,3,1
103,3,1
104,4,0
105,2,2
106,3,1
107,3,1
108,1,3
109,4,0
110,2,1
111,2,2
112,3,1
113,2,2
114,3,1
115,1,3
116,4,0
117,2,1
118,4,0
119,2,1
120,0,4
121,3,1
122,3,1
123,2,1
124,3,1
125,0,4
126,2,2
127,0,4
128,4,0
129,3,1
130,4,0
131,3,1
132,2,2
133,3,1
134,3,1
135,4,0
136,3,1
137,4,0
138,4,0
139,2,2
140,4,0
141,4,0
142,1,3
143,0,4
144,3,1
145,4,0
146,2,2
147,4,0
148,0,4
149,3,1
150,4,0
151,1,3
152,2,2
153,1,3
154,4,0
155,3,1
156,2,2
157,1,3
158,4,0
159,2,2
160,3,1
161,2,2
162,2,2
163,1,3
164,1,3
165,3,1
166,3,1
167,4,0
168,4,0
169,4,0
170,4,0
171,2,2
172,1,3
173,4,0
174,1,3
175,2,2
176,3,0
177,3,1
178,4,0
179,4,0
180,3,1
181,4,0
182,3,1
183,0,4
184,3,1
185,3,1
186,2,2
187,3,1
188,3,1
189,4,0
190,2,2
191,4,0
192,3,1
193,2,2
194,1,3
195,1,3
196,3,1
197,2,2
198,0,4
199,3,1
200,0,4
201,3,1
202,3,1
203,4,0
204,4,0
205,1,3
206,4,0
207,3,1
208,4,0
209,1,3
210,1,2
211,3,1
212,2,2
213,2,2
214,2,2
215,2,1
216,1,2
217,4,0
218,4,0
219,4,0
220,4,0
221,3,1
222,3,0
223,2,2
224,3,1
225,4,0
226,3,1
227,4,0
228,2,2
229,1,3
230,1,3
231,2,2
232,1,3
233,2,2
234,4,0
235,1,3
236,4,0
237,1,3
238,4,0
239,2,2
240,3,1
241,3,1
242,3,1
243,4,0
244,3,1
245,1,3
246,3,1
247,2,2
248,1,3
249,2,2
250,3,1
251,2,2
252,1,3
253,4,0
254,4,0
255,3,1
256,4,0
257,2,2
258,1,3
259,3,1
260,3,1
261,3,1
262,3,1
263,4,0
264,1,3
265,4,0
266,2,2
267,3,1
268,0,4
269,2,2
270,3,1
271,4,0
272,2,2
273,3,1
274,2,2
275,2,2
276,3,1
277,3,1
278,4,0
279,2,2
280,3,1
281,2,2
282,4,0
283,1,2
284,2,2
285,4,0
286,2,2
287,4,0
288,3,1
289,0,4
290,4,0
291,4,0
292,2,2
293,1,3
294,4,0
295,2,2
296,3,1
297,1,3
298,4,0
299,3,1
300,4,0
301,3,1
302,4,0
303,4,0
304,4,0
305,2,2
306,3,1
307,3,1
308,2,2
309,3,0
310,2,2
311,0,4
312,2,1
313,4,0
314,2,2
315,0,4
316,2,2
317,2,2
318,2,2
319,3,1
320,2,2
321,2,2
322,2,2
323,3,1
324,2,2
325,4,0
326,2,2
327,4,0
328,4,0
329,3,1
330,4,0
331,3,1
332,3,1
333,1,3
334,4,0
335,2,2
336,1,3
337,1,3
338,3,1
339,2,2
340,1,3
341,2,2
342,4,0
343,2,2
344,2,2
345,3,1
346,2,2
347,4,0
348,4,0
349,3,1
350,3,1
351,1,3
352,2,2
353,4,0
354,2,2
355,1,3
356,0,4
357,0,4
358,4,0
359,2,2
360,3,1
361,3,1
362,3,1
363,3,1
364,3,1
365,1,3
366,2,2
367,2,2
368,1,3
369,1,3
370,2,2
371,3,1
372,3,1
373,0,4
374,3,1
375,2,2
376,1,3
377,3,1
378,3,1
379,1,3
380,3,1
381,3,1
382,4,0
383,4,0
384,0,4
385,3,1
386,3,1
387,1,3
388,4,0
389,3,1
390,2,2
391,3,1
392,2,2
393,4,0
394,4,0
395,3,1
396,1,3
397,3,1
398,4,0
399,4,0
400,3,1
401,4,0
402,3,1
403,2,2
404,3,1
405,4,0
406,3,1
407,3,1
408,1,3
409,2,2
410,4,0
411,0,4
412,1,3
413,0,4
414,4,0
415,2,2
416,3,1
417,2,2
418,2,2
419,2,2
420,3,1
421,2,2
422,4,0
423,3,1
424,1,3
425,2,2
426,4,0
427,3,1
428,3,1
429,3,1
430,3,1
431,2,2
432,2,2
433,2,2
434,1,3
435,3,1
436,3,1
437,4,0
438,4,0
439,4,0
440,2,2
441,1,3
442,0,4
443,3,0
444,2,2
445,3,1
446,3,1
447,4,0
448,0,4
449,1,3
450,3,1
451,2,2
452,4,0
453,2,2
454,0,4
455,2,2
456,3,0
457,4,0
458,3,1
459,4,0
460,4,0
461,3,1
462,2,2
463,1,3
464,4,0
465,1,3
466,2,2
467,3,1
468,4,0
469,4,0
470,2,2
471,2,2
472,1,3
473,3,1
474,4,0
475,0,4
476,2,2
477,1,3
478,3,0
479,2,2
480,1,3
481,1,3
482,2,2
483,4,0
484,2,2
485,3,1
486,4,0
487,2,2
488,4,0
489,3,1
490,4,0
491,0,4
492,2,2
493,3,1
494,4,0
495,4,0
496,4,0
497,4,0
498,3,1
499,3,1
500,4,0
501,0,4
502,2,2
503,4,0
504,4,0
505,1,3
506,4,0
507,4,0
508,0,4
509,1,3
510,1,2
511,2,2
512,4,0
513,4,0
514,1,3
515,2,2
516,1,3
517,1,3
518,0,4
519,3,1
520,3,1
521,3,1
522,4,0
523,3,1
524,3,1
525,3,1
526,3,1
527,4,0
528,3,1
529,2,1
530,1,3
531,4,0
532,0,4
533,2,2
534,4,0
535,4,0
536,2,2
537,2,2
538,0,4
539,4,0
540,2,2
541,4,0
542,3,1
543,2,2
544,3,1
545,0,4
546,4,0
547,3,1
548,3,1
549,2,2
550,1,3
551,2,2
552,2,2
553,3,1
554,4,0
555,3,1
556,2,2
557,2,2
558,2,2
559,4,0
560,1,3
561,3,1
562,3,1
563,1,3
564,1,3
565,1,3
566,3,1
567,4,0
568,4,0
569,3,1
570,4,0
571,3,1
572,2,2
573,2,2
574,3,1
575,4,0
576,1,2
577,0,4
578,3,1
579,2,2
580,4,0
581,4,0
582,1,3
583,3,1
584,4,0
585,2,2
586,1,3
587,2,2
588,2,1
589,3,1
590,2,2
591,2,2
592,4,0
593,1,3
594,3,1
595,4,0
596,4,0
597,4,0
598,3,1
599,2,2
600,3,1
601,4,0
602,2,2
603,3,1
604,2,2
605,2,2
606,4,0
607,4,0
608,4,0
609,2,2
610,4,0
611,1,3
612,2,2
613,2,2
614,3,1
615,4,0
616,0,4
617,3,1
618,3,1
619,3,0
620,1,3
621,4,0
622,4,0
623,0,4
624,3,1
625,0,4
626,2,2
627,4,0
628,1,3
629,3,1
630,1,3
631,2,2
632,0,4
633,0,4
634,1,3
635,4,0
636,4,0
637,2,2
638,4,0
639,4,0
640,2,2
641,3,1
642,0,3
643,2,2
644,3,1
645,4,0
646,2,2
647,3,1
648,3,1
649,1,3
650,0,4
651,1,3
652,3,1
653,1,3
654,1,3
655,1,3
656,4,0
657,3,1
658,4,0
659,0,4
660,4,0
661,0,4
662,3,1
663,3,1
664,3,1
665,4,0
666,3,1
667,0,4
668,4,0
669,3,1
670,4,0
671,4,0
672,2,2
673,3,1
674,0,4
675,4,0
676,1,3
677,2,2
678,2,2
679,1,3
680,4,0
681,4,0
682,1,3
683,4,0
684,4,0
685,4,0
686,3,1
687,2,2
688,4,0
689,2,2
690,2,2
691,0,4
692,2,2
693,4,0
694,3,1
695,0,4
696,2,2
697,0,4
698,1,3
699,2,2
700,2,2
701,4,0
702,4,0
703,0,4
704,4,0
705,2,2
706,2,2
707,3,1
708,1,3
709,1,3
710,2,2
711,3,1
712,3,1
713,2,2
714,3,1
715,3,1
716,3,1
717,3,1
718,2,2
719,1,3
720,4,0
721,1,3
722,3,1
723,1,3
724,4,0
725,4,0
726,3,1
727,3,1
728,1,3
729,4,0
730,3,1
731,1,3
732,0,4
733,2,2
734,1,3
735,2,2
736,3,1
737,3,1
738,3,1
739,1,3
740,0,4
741,2,2
742,2,2
743,4,0
744,0,4
745,3,0
746,4,0
747,4,0
748,3,1
749,4,0
750,3,1
751,4,0
752,4,0
753,4,0
754,2,1
755,4,0
756,3,1
757,2,2
758,4,0
759,4,0
760,3,1
761,3,1
762,1,3
763,2,2
764,1,3
765,2,2
766,2,2
767,3,1
768,1,3
769,2,2
770,4,0
771,4,0
772,4,0
773,2,2
774,0,4
