Game Index,Bet Points Model 1,Bet Points Model 2
1,3,1
2,2,2
3,0,4
4,3,1
5,2,2
6,3,1
7,0,4
8,4,0
9,3,1
10,4,0
11,4,0
12,3,0
13,4,0
14,3,1
15,0,4
16,3,1
17,3,1
18,2,2
19,4,0
20,1,3
21,4,0
22,0,4
23,3,1
24,3,1
25,3,1
26,4,0
27,3,1
28,2,2
29,1,3
30,4,0
31,3,1
32,3,1
33,4,0
34,0,4
35,3,1
36,3,1
37,4,0
38,2,2
39,1,3
40,3,1
41,2,2
42,2,2
43,3,1
44,3,1
45,1,3
46,3,1
47,3,1
48,2,2
49,3,1
50,2,2
51,0,4
52,3,1
53,4,0
54,4,0
55,4,0
56,4,0
57,0,4
58,4,0
59,2,2
60,3,1
61,3,1
62,1,3
63,4,0
64,3,1
65,3,1
66,1,3
67,0,4
68,4,0
69,2,2
70,2,2
71,3,0
72,3,1
73,3,1
74,4,0
75,4,0
76,2,2
77,4,0
78,0,4
79,4,0
80,3,1
81,3,1
82,4,0
83,3,0
84,3,1
85,3,1
86,4,0
87,1,3
88,1,3
89,4,0
90,1,3
91,4,0
92,3,1
93,1,3
94,4,0
95,3,1
96,3,1
97,4,0
98,3,1
99,4,0
100,3,1
101,3,1
102,4,0
103,2,2
104,4,0
105,1,2
106,4,0
107,2,2
108,2,1
109,0,4
110,1,3
111,1,3
112,4,0
113,2,2
114,3,1
115,3,1
116,1,3
117,2,2
118,4,0
119,4,0
120,2,2
121,4,0
122,3,0
123,4,0
124,4,0
125,3,1
126,3,1
127,4,0
128,1,3
129,4,0
130,0,4
131,2,2
132,4,0
133,1,3
134,2,2
135,4,0
136,2,2
137,0,4
138,4,0
139,4,0
140,3,1
141,4,0
142,3,1
143,3,1
144,0,4
145,3,1
146,2,2
147,4,0
148,2,2
149,4,0
150,4,0
151,3,1
152,4,0
153,1,2
154,2,2
155,4,0
156,4,0
157,4,0
158,2,2
159,3,1
160,2,2
161,0,3
162,4,0
163,1,3
164,2,1
165,1,3
166,2,2
167,1,3
168,0,4
169,3,0
170,4,0
171,1,3
172,4,0
173,3,1
174,4,0
175,4,0
176,2,2
177,3,1
178,2,2
179,2,2
180,2,2
181,2,2
182,2,2
183,3,1
184,2,2
185,4,0
186,1,3
187,1,3
188,2,2
189,1,3
190,1,3
191,4,0
192,4,0
193,1,3
194,2,2
195,4,0
196,2,2
197,3,1
198,4,0
199,0,4
200,1,3
201,1,3
202,4,0
203,0,4
204,2,2
205,4,0
206,3,1
207,2,2
208,1,3
209,3,1
210,1,2
211,1,3
212,1,3
213,3,1
214,3,1
215,0,4
216,4,0
217,2,2
218,1,3
219,4,0
220,3,1
221,1,3
222,1,3
223,3,1
224,0,4
225,4,0
226,1,3
227,4,0
228,3,1
229,4,0
230,0,4
231,2,2
232,1,3
233,2,2
234,0,4
235,1,3
236,1,3
237,3,1
238,2,2
239,3,1
240,1,3
241,4,0
242,0,4
243,4,0
244,2,1
245,1,3
246,1,3
247,1,3
248,3,1
249,1,3
250,3,1
251,0,4
252,4,0
253,0,4
254,3,1
255,3,1
256,4,0
257,0,4
258,3,1
259,4,0
260,4,0
261,3,0
262,4,0
263,3,1
264,1,3
265,3,1
266,2,2
267,0,4
268,4,0
269,3,1
270,3,1
271,3,1
272,2,2
273,0,4
274,4,0
275,4,0
276,4,0
277,0,4
278,4,0
279,1,3
280,3,1
281,2,2
282,2,2
283,2,2
284,3,1
285,3,1
286,3,1
287,3,1
288,1,3
289,4,0
290,3,1
291,2,1
292,2,2
293,4,0
294,2,2
295,2,2
296,4,0
297,2,2
298,1,3
299,2,2
300,2,2
301,0,3
302,2,2
303,2,2
304,2,2
305,1,3
306,1,3
307,4,0
308,3,1
309,4,0
310,3,1
311,3,1
312,2,1
313,4,0
314,4,0
315,2,2
316,3,1
317,4,0
318,2,2
319,4,0
320,4,0
321,4,0
322,4,0
323,3,1
324,2,2
325,1,3
326,3,1
327,0,4
328,0,4
329,3,0
330,2,2
331,4,0
332,1,3
333,4,0
334,4,0
335,1,3
336,2,2
337,4,0
338,3,1
339,2,2
340,4,0
341,2,2
342,3,1
343,1,3
344,3,1
345,4,0
346,4,0
347,1,3
348,1,3
349,4,0
350,4,0
351,2,2
352,4,0
353,1,3
354,3,1
355,4,0
356,2,2
357,0,4
358,4,0
359,4,0
360,3,1
361,4,0
362,1,3
363,4,0
364,3,1
365,0,4
366,3,1
367,2,2
368,4,0
369,0,4
370,3,1
371,1,3
372,2,2
373,3,1
374,0,4
375,0,4
376,2,2
377,4,0
378,0,4
379,3,1
380,4,0
381,1,3
382,1,3
383,2,2
384,4,0
385,4,0
386,1,3
387,2,2
388,2,2
389,3,1
390,1,3
391,3,0
392,3,1
393,1,3
394,0,4
395,3,1
396,4,0
397,4,0
398,2,2
399,3,1
400,2,1
401,4,0
402,4,0
403,4,0
404,2,2
405,0,4
406,1,3
407,2,2
408,0,4
409,2,1
410,4,0
411,3,1
412,2,2
413,4,0
414,4,0
415,3,1
416,3,1
417,2,2
418,3,1
419,1,3
420,1,3
421,0,4
422,1,3
423,0,4
424,4,0
425,4,0
426,0,4
427,4,0
428,2,1
429,4,0
430,4,0
431,3,1
432,2,2
433,1,3
434,4,0
435,1,3
436,4,0
437,4,0
438,1,3
439,3,1
440,0,4
441,2,2
442,1,3
443,4,0
444,4,0
445,2,2
446,4,0
447,3,1
448,2,2
449,3,1
450,4,0
451,4,0
452,0,4
453,1,3
454,3,1
455,2,2
456,4,0
457,3,1
458,4,0
459,0,4
460,4,0
461,3,1
462,4,0
463,2,2
464,2,2
465,2,2
466,3,1
467,4,0
468,3,1
469,4,0
470,2,2
471,4,0
472,1,3
473,3,1
474,4,0
475,4,0
476,4,0
477,4,0
478,4,0
479,2,2
480,1,3
481,2,2
482,1,3
483,0,4
484,2,2
485,0,4
486,4,0
487,2,2
488,4,0
489,1,3
490,3,1
491,3,1
492,1,3
493,1,2
494,0,4
495,4,0
496,2,2
497,2,2
498,3,1
499,2,2
500,3,1
501,1,3
502,2,2
503,2,2
504,4,0
505,1,3
506,3,1
507,3,1
508,2,2
509,1,3
510,3,1
511,4,0
512,4,0
513,1,3
514,4,0
515,2,2
516,4,0
517,3,1
518,1,3
519,2,2
520,0,4
521,0,4
522,2,2
523,3,1
524,3,1
525,3,1
526,2,2
527,1,3
528,4,0
529,3,1
530,4,0
531,1,3
532,2,2
533,1,3
534,0,4
535,1,3
536,4,0
537,2,2
538,3,1
539,2,2
540,4,0
541,3,1
542,2,2
543,3,1
544,1,3
545,3,1
546,0,4
547,3,1
548,1,3
549,2,2
550,0,4
551,1,3
552,3,1
553,4,0
554,3,1
555,4,0
556,3,1
557,4,0
558,3,1
559,2,2
560,4,0
561,4,0
562,3,1
563,1,3
564,0,4
565,3,1
566,4,0
567,2,2
568,0,4
569,3,1
570,4,0
571,2,2
572,3,1
573,3,1
574,3,1
575,3,1
576,3,1
577,2,2
578,3,0
579,3,1
580,1,3
581,2,2
582,3,1
583,3,1
584,0,4
585,4,0
586,3,1
587,4,0
588,2,2
589,4,0
590,1,3
591,3,0
592,4,0
593,2,2
594,4,0
595,3,1
596,1,3
597,2,2
598,3,1
599,1,3
600,4,0
601,0,4
602,2,2
603,2,2
604,2,2
605,4,0
606,2,2
607,1,3
608,1,3
609,4,0
610,4,0
611,4,0
612,1,3
613,1,3
614,3,1
615,4,0
616,3,1
617,4,0
618,3,1
619,0,4
620,3,1
621,2,2
622,4,0
623,4,0
624,3,1
625,2,2
626,3,1
627,3,1
628,4,0
629,3,1
630,3,0
631,0,4
632,0,4
633,0,4
634,1,3
635,4,0
636,3,1
637,3,1
638,4,0
639,3,0
640,4,0
641,1,3
642,3,0
643,3,1
644,1,3
645,4,0
646,2,1
647,1,3
648,1,3
649,1,3
650,3,1
651,2,2
652,3,0
653,4,0
654,1,3
655,3,1
656,2,2
657,3,1
658,4,0
659,2,2
660,3,1
661,2,2
662,4,0
663,3,1
664,4,0
665,4,0
666,3,1
667,2,2
668,4,0
669,3,1
670,1,3
671,2,2
672,3,1
673,3,1
674,4,0
675,2,2
676,3,1
677,2,2
678,4,0
679,4,0
680,2,2
681,0,4
682,3,1
683,3,1
684,2,2
685,2,2
686,3,1
687,2,2
688,3,1
689,2,2
690,3,1
691,4,0
692,0,4
693,4,0
694,4,0
695,2,2
696,3,1
697,2,2
698,1,3
699,4,0
700,4,0
701,1,3
702,3,1
703,2,2
704,2,2
705,4,0
706,3,1
707,4,0
708,1,3
709,1,3
710,0,4
711,2,2
712,3,1
713,4,0
714,4,0
715,0,3
716,1,3
717,3,1
718,1,3
719,1,3
720,4,0
721,4,0
722,4,0
723,0,4
724,2,2
725,2,2
726,1,3
727,2,2
728,3,1
729,2,2
730,2,2
731,4,0
732,2,2
733,4,0
734,2,2
735,2,2
736,4,0
737,2,2
738,3,1
739,2,2
740,4,0
741,4,0
742,3,1
743,2,2
744,2,2
745,3,1
746,2,2
747,2,2
748,1,3
749,1,3
750,4,0
751,4,0
752,3,1
753,4,0
754,3,1
755,2,2
756,3,1
757,1,3
758,1,2
759,3,1
760,4,0
761,3,1
762,1,3
763,2,2
764,3,1
765,1,3
766,2,2
767,4,0
768,4,0
769,2,2
770,4,0
771,3,1
772,1,3
773,4,0
774,2,2
