Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,4,0
3,4,0
4,2,2
5,1,3
6,3,0
7,3,1
8,0,4
9,3,1
10,0,4
11,4,0
12,0,4
13,2,2
14,3,1
15,3,1
16,4,0
17,0,4
18,0,4
19,1,3
20,2,2
21,4,0
22,2,2
23,4,0
24,4,0
25,2,2
26,2,2
27,4,0
28,0,4
29,0,4
30,1,3
31,3,1
32,2,2
33,3,1
34,0,4
35,2,2
36,0,3
37,3,1
38,2,2
39,4,0
40,2,1
41,4,0
42,3,1
43,0,4
44,4,0
45,0,4
46,4,0
47,4,0
48,2,2
49,0,4
50,1,3
51,3,1
52,4,0
53,2,2
54,2,2
55,4,0
56,0,4
57,4,0
58,3,1
59,1,3
60,4,0
61,3,1
62,1,3
63,3,1
64,4,0
65,1,3
66,4,0
67,1,3
68,4,0
69,0,4
70,4,0
71,3,1
72,2,2
73,2,1
74,2,1
75,2,2
76,3,1
77,2,2
78,1,3
79,4,0
80,4,0
81,4,0
82,3,1
83,3,1
84,1,3
85,1,3
86,2,2
87,2,2
88,0,4
89,1,3
90,4,0
91,4,0
92,0,3
93,1,3
94,0,4
95,4,0
96,2,2
97,0,4
98,4,0
99,0,4
100,2,2
101,0,4
102,2,1
103,2,2
104,4,0
105,3,1
106,0,4
107,2,2
108,2,2
109,0,4
110,0,4
111,2,2
112,2,2
113,1,3
114,4,0
115,1,3
116,2,2
117,2,2
118,4,0
119,1,3
120,3,1
121,2,2
122,1,3
123,0,4
124,3,1
125,1,3
126,3,1
127,0,4
128,1,3
129,1,2
130,3,1
131,4,0
132,0,4
133,3,1
134,0,4
135,0,4
136,2,2
137,0,4
138,0,4
139,0,4
140,2,2
141,0,4
142,1,3
143,2,2
144,4,0
145,2,2
146,1,3
147,3,1
148,4,0
149,1,3
150,3,1
151,0,4
152,4,0
153,1,3
154,0,4
155,4,0
156,2,2
157,3,1
158,1,3
159,0,4
160,3,1
161,4,0
162,3,1
163,1,3
164,0,4
165,1,3
166,1,3
167,3,1
168,2,2
169,4,0
170,3,1
171,4,0
172,2,2
173,3,1
174,4,0
175,3,1
176,0,4
177,3,0
178,0,4
179,1,3
180,3,1
181,2,2
182,1,2
183,0,4
184,1,3
185,2,1
186,2,2
187,2,2
188,0,4
189,4,0
190,0,4
191,3,0
192,1,3
193,0,4
194,3,1
195,2,1
196,1,3
197,1,3
198,4,0
199,1,3
200,4,0
201,0,4
202,3,1
203,3,1
204,1,3
205,3,1
206,2,2
207,2,2
208,3,0
209,2,2
210,4,0
211,1,3
212,0,4
213,2,2
214,0,4
215,0,4
216,1,3
217,0,4
218,3,1
219,1,3
220,1,3
221,0,4
222,4,0
223,2,2
224,1,3
225,1,3
226,3,1
227,3,1
228,2,2
229,0,4
230,3,0
231,3,1
232,0,3
233,1,3
234,1,3
235,3,1
236,4,0
237,2,2
238,2,2
239,0,4
240,0,4
241,4,0
242,1,3
243,1,3
244,1,3
245,3,1
246,1,3
247,3,1
248,4,0
249,4,0
250,3,1
251,1,3
252,2,1
253,1,2
254,1,3
255,1,3
256,4,0
257,0,4
258,1,3
259,4,0
260,0,3
261,4,0
262,4,0
263,3,1
264,3,1
265,1,3
266,1,3
267,3,1
268,1,3
269,1,3
270,3,1
271,3,1
272,4,0
273,0,4
274,3,1
275,4,0
276,3,1
277,1,3
278,0,4
279,4,0
280,3,1
281,2,2
282,2,2
283,4,0
284,1,3
285,0,4
286,2,2
287,1,3
288,0,4
289,3,1
290,3,1
291,3,1
292,2,2
293,0,4
294,3,1
295,3,1
296,0,4
297,3,1
298,1,3
299,2,2
300,0,4
301,4,0
302,1,3
303,4,0
304,1,3
305,4,0
306,1,3
307,3,1
308,1,3
309,2,2
310,3,1
311,4,0
312,3,1
313,2,2
314,3,1
315,1,3
316,4,0
317,3,1
318,0,4
319,3,1
320,2,2
321,2,2
322,2,2
323,1,3
324,4,0
325,0,4
326,2,2
327,4,0
328,4,0
329,4,0
330,1,3
331,1,3
332,1,3
333,3,1
334,2,2
335,4,0
336,3,1
337,3,1
338,1,3
339,0,4
340,4,0
341,0,4
342,2,2
343,0,3
344,1,2
345,1,3
346,3,1
347,2,2
348,1,3
349,3,1
350,1,3
351,1,3
352,2,2
353,3,1
354,2,2
355,2,2
356,4,0
357,4,0
358,0,4
359,1,3
360,0,4
361,1,3
362,0,4
363,0,4
364,3,1
365,4,0
366,0,4
367,2,2
368,1,3
369,1,3
370,2,2
371,2,2
372,2,2
373,0,4
374,4,0
375,0,4
376,1,3
377,0,4
378,2,2
379,0,4
380,2,2
381,3,1
382,0,4
383,3,1
384,1,3
385,2,2
386,1,3
387,4,0
388,1,3
389,2,2
390,2,2
391,0,4
392,2,2
393,1,3
394,2,2
395,4,0
396,4,0
397,4,0
398,1,3
399,3,1
400,2,2
401,3,1
402,2,2
403,4,0
404,1,3
405,0,4
406,3,1
407,3,1
408,3,0
409,1,3
410,2,2
411,3,1
412,2,2
413,4,0
414,4,0
415,2,2
416,1,2
417,1,3
418,2,2
419,4,0
420,0,4
421,0,4
422,4,0
423,2,2
424,2,2
425,0,4
426,0,4
427,1,3
428,4,0
429,2,2
430,0,4
431,1,3
432,3,1
