Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,2,2
3,3,1
4,2,2
5,1,3
6,2,2
7,1,3
8,4,0
9,2,2
10,2,2
11,3,1
12,4,0
13,1,3
14,1,3
15,0,4
16,4,0
17,2,2
18,4,0
19,4,0
20,3,1
21,4,0
22,2,2
23,0,4
24,3,1
25,2,2
26,2,2
27,3,1
28,0,4
29,4,0
30,2,2
31,4,0
32,0,4
33,0,4
34,2,2
35,0,4
36,2,2
37,2,1
38,4,0
39,4,0
40,0,4
41,3,1
42,0,4
43,2,2
44,2,2
45,3,1
46,3,1
47,2,2
48,1,3
49,0,4
50,2,2
51,4,0
52,0,4
53,3,0
54,3,1
55,0,4
56,1,3
57,2,2
58,3,1
59,1,3
60,0,4
61,4,0
62,1,3
63,3,1
64,2,2
65,4,0
66,2,2
67,0,4
68,1,3
69,3,1
70,1,3
71,1,3
72,4,0
73,0,4
74,3,1
75,2,2
76,0,3
77,3,1
78,1,3
79,2,2
80,4,0
81,2,2
82,2,2
83,1,3
84,2,2
85,1,3
86,3,1
87,4,0
88,4,0
89,3,1
90,0,4
91,4,0
92,1,3
93,0,4
94,3,1
95,4,0
96,2,2
97,4,0
98,2,2
99,4,0
100,3,1
101,0,4
102,4,0
103,4,0
104,2,2
105,1,3
106,0,4
107,3,1
108,1,3
109,2,2
110,2,2
111,0,4
112,3,1
113,4,0
114,2,2
115,2,1
116,4,0
117,3,1
118,3,1
119,3,1
120,4,0
121,0,4
122,2,2
123,2,2
124,4,0
125,3,1
126,3,1
127,0,4
128,2,2
129,4,0
130,3,0
131,2,2
132,2,2
133,3,1
134,3,1
135,1,3
136,1,3
137,3,1
138,0,4
139,0,4
140,0,4
141,3,1
142,4,0
143,0,4
144,3,1
145,3,1
146,2,2
147,0,4
148,3,1
149,2,2
150,1,3
151,2,2
152,3,1
153,3,1
154,2,2
155,4,0
156,0,4
157,4,0
158,4,0
159,2,2
160,4,0
161,1,3
162,2,2
163,1,3
164,0,4
165,3,1
166,3,1
167,4,0
168,1,3
169,2,2
170,3,1
171,2,2
172,4,0
173,4,0
174,2,2
175,3,1
176,1,3
177,4,0
178,4,0
179,0,4
180,2,2
181,4,0
182,3,1
183,1,3
184,0,4
185,1,3
186,2,2
187,3,1
188,0,4
189,3,1
190,0,4
191,0,3
192,4,0
193,2,2
194,2,2
195,2,2
196,3,1
197,2,2
198,3,0
199,2,2
200,0,4
201,1,3
202,4,0
203,2,2
204,2,2
205,3,0
206,0,4
207,2,1
208,4,0
209,3,1
210,4,0
211,1,3
212,4,0
213,4,0
214,0,4
215,1,3
216,2,2
217,1,3
218,4,0
219,3,1
220,4,0
221,2,2
222,1,2
223,4,0
224,3,1
225,2,2
226,2,2
227,0,4
228,3,1
229,1,3
230,2,2
231,1,3
232,2,2
233,1,3
234,2,2
235,2,1
236,4,0
237,2,2
238,1,3
239,4,0
240,0,4
241,0,4
242,2,2
243,1,3
244,3,1
245,3,1
246,4,0
247,2,2
248,0,4
249,4,0
250,4,0
251,4,0
252,1,3
253,3,1
254,1,3
255,0,3
256,2,2
257,2,1
258,1,3
259,1,3
260,3,1
261,2,2
262,4,0
263,2,2
264,2,2
265,4,0
266,2,2
267,4,0
268,2,2
269,0,4
270,4,0
271,1,3
272,1,3
273,3,1
274,0,4
275,4,0
276,3,1
277,1,3
278,1,2
279,3,1
280,3,1
281,0,4
282,1,3
283,1,3
284,2,2
285,2,2
286,4,0
287,3,1
288,1,3
289,3,1
290,3,1
291,3,1
292,1,3
293,0,4
294,3,1
295,1,3
296,4,0
297,2,2
298,3,1
299,1,3
300,2,2
301,1,3
302,0,4
303,2,1
304,2,2
305,4,0
306,0,4
307,2,2
308,1,3
309,4,0
310,2,2
311,1,3
312,1,3
313,4,0
314,1,3
315,0,3
316,1,2
317,0,4
318,4,0
319,2,2
320,3,1
321,1,3
322,4,0
323,2,2
324,2,2
325,3,1
326,4,0
327,0,4
328,1,3
329,2,2
330,2,2
331,1,3
332,3,1
333,4,0
334,2,2
335,4,0
336,2,2
337,2,2
338,4,0
339,0,4
340,2,2
341,2,2
342,3,1
343,2,2
344,4,0
345,0,4
346,1,3
347,2,2
348,2,2
349,2,2
350,4,0
351,1,3
352,3,1
353,0,4
354,2,2
355,4,0
356,4,0
357,3,1
358,2,2
359,1,3
360,3,1
361,3,1
362,4,0
363,1,2
364,2,2
365,0,4
366,2,1
367,0,4
368,4,0
369,3,1
370,3,1
371,1,3
372,1,3
373,4,0
374,4,0
375,2,1
376,0,3
377,2,2
378,2,2
379,3,1
380,1,3
381,1,3
382,1,3
383,4,0
384,1,3
385,3,1
386,4,0
387,3,1
388,4,0
389,3,1
390,1,3
391,1,3
392,2,2
393,2,2
394,1,3
395,2,2
396,4,0
397,4,0
398,3,1
399,3,1
400,2,2
401,2,2
402,3,1
403,3,1
404,4,0
405,1,3
