Game Index,Bet Points Model 1,Bet Points Model 2
1,3,1
2,3,1
3,3,1
4,4,0
5,1,3
6,3,1
7,3,1
8,1,3
9,2,1
10,0,4
11,2,2
12,2,2
13,3,1
14,4,0
15,2,2
16,4,0
17,2,1
18,2,2
19,2,2
20,3,1
21,3,1
22,1,3
23,0,4
24,2,2
25,4,0
26,4,0
27,4,0
28,1,3
29,4,0
30,1,3
31,2,2
32,4,0
33,2,2
34,3,1
35,0,4
36,4,0
37,1,2
38,4,0
39,4,0
40,2,2
41,2,2
42,2,2
43,2,2
44,0,4
45,4,0
46,2,2
47,4,0
48,4,0
49,1,3
50,3,1
51,1,3
52,1,2
53,1,3
54,1,3
55,3,1
56,0,4
57,4,0
58,2,2
59,2,2
60,4,0
61,2,2
62,0,4
63,4,0
64,3,1
65,2,2
66,4,0
67,0,4
68,0,4
69,4,0
70,4,0
71,1,3
72,4,0
73,2,2
74,1,3
75,1,3
76,3,1
77,2,2
78,3,1
79,3,1
80,2,2
81,3,1
82,3,1
83,1,3
84,1,3
85,2,2
86,1,3
87,1,3
88,3,1
89,0,4
90,4,0
91,3,1
92,2,2
93,2,2
94,0,4
95,3,1
96,2,2
97,3,1
98,4,0
99,0,4
100,4,0
101,4,0
102,4,0
103,2,2
104,3,1
105,1,3
106,2,2
107,4,0
108,2,2
109,2,2
110,4,0
111,3,1
112,2,2
113,3,1
114,2,2
115,0,3
116,3,1
117,3,1
118,2,2
119,2,2
120,1,3
121,1,3
122,4,0
123,3,1
124,4,0
125,0,4
126,2,2
127,2,2
128,0,3
129,3,1
130,1,3
131,2,2
132,3,1
133,4,0
134,0,4
135,1,2
136,3,1
137,2,2
138,2,1
139,0,4
140,1,3
141,4,0
142,2,2
143,0,4
144,4,0
145,0,4
146,3,1
147,1,3
148,4,0
149,0,4
150,1,3
151,2,2
152,2,2
153,3,1
154,2,2
155,1,3
156,3,1
157,1,3
158,3,1
159,3,1
160,1,3
161,3,1
162,3,1
163,2,2
164,0,3
165,1,3
166,1,3
167,3,1
168,2,2
169,4,0
170,2,2
171,0,4
172,4,0
173,4,0
174,3,1
175,4,0
176,3,1
177,3,0
178,2,2
179,1,3
180,4,0
181,2,2
182,4,0
183,2,2
184,2,2
185,3,1
186,1,3
187,1,2
188,3,1
189,3,1
190,2,2
191,1,3
192,4,0
193,1,3
194,4,0
195,3,1
196,0,4
197,4,0
198,2,2
199,1,3
200,1,3
201,2,1
202,1,3
203,3,1
204,3,1
205,3,0
206,1,3
207,0,4
208,3,1
209,1,3
210,2,2
211,3,1
212,1,3
213,4,0
214,3,1
215,1,3
216,2,2
217,0,4
218,2,2
219,1,3
220,0,4
221,3,1
222,1,3
223,1,3
224,4,0
225,1,3
226,3,1
227,4,0
228,2,2
229,2,2
230,3,1
231,2,2
232,1,3
233,3,1
234,2,2
235,4,0
236,2,2
237,2,2
238,3,1
239,4,0
240,0,4
241,3,1
242,3,1
243,2,2
244,2,2
245,0,4
246,4,0
247,2,2
248,2,2
249,2,2
250,4,0
251,2,2
252,3,1
253,1,3
254,2,2
255,3,1
256,4,0
257,2,2
258,2,2
259,2,2
260,3,1
261,1,3
262,0,4
263,4,0
264,4,0
265,2,2
266,1,2
267,3,1
268,4,0
269,4,0
270,3,1
271,3,1
272,3,1
273,4,0
274,0,4
275,4,0
276,4,0
277,4,0
278,4,0
279,0,4
280,1,3
281,2,2
282,1,3
283,3,1
284,4,0
285,3,1
286,3,1
287,4,0
288,1,3
289,1,2
290,0,4
291,1,3
292,4,0
293,2,2
294,2,2
295,2,2
296,4,0
297,1,3
298,3,1
299,4,0
300,3,1
301,4,0
302,4,0
303,0,3
304,2,2
305,2,2
306,4,0
307,2,2
308,2,2
309,1,3
310,2,2
311,1,3
312,4,0
313,4,0
314,4,0
315,3,1
316,1,3
317,1,2
318,1,3
319,1,3
320,1,3
321,2,2
322,4,0
323,3,1
324,2,2
325,4,0
326,3,1
327,4,0
328,3,1
329,3,1
330,2,2
331,3,1
332,1,3
333,1,3
334,3,1
335,4,0
336,1,3
337,3,1
338,3,1
339,0,4
340,3,1
341,3,1
342,2,2
343,0,4
344,3,1
345,2,2
346,3,1
347,0,3
348,0,4
349,0,4
350,0,4
351,2,0
352,1,3
353,3,1
354,1,3
355,3,1
356,2,2
357,1,3
358,1,3
359,2,2
360,4,0
361,0,4
362,1,3
363,3,1
364,2,2
365,3,1
366,4,0
367,2,2
368,0,4
369,2,2
370,2,2
371,0,4
372,2,2
373,2,2
374,4,0
375,4,0
376,2,2
377,3,1
378,3,1
379,3,1
380,1,3
381,0,4
382,1,3
383,3,1
384,1,3
385,4,0
386,3,1
387,3,1
388,2,2
389,2,2
390,3,1
391,4,0
392,2,2
393,3,1
394,1,3
395,2,2
396,1,3
397,1,3
398,2,2
399,2,2
400,4,0
401,0,4
402,4,0
403,0,4
404,4,0
405,0,4
406,3,1
407,0,4
408,3,1
409,0,4
410,4,0
411,4,0
412,4,0
413,2,2
414,0,4
415,3,1
416,0,4
417,0,4
418,1,3
419,2,2
420,3,0
421,1,3
422,4,0
423,2,2
424,4,0
425,4,0
426,4,0
427,1,3
428,3,1
429,4,0
430,0,4
431,4,0
432,0,4
433,1,3
434,2,2
435,0,4
436,2,2
437,4,0
438,2,2
439,3,1
440,2,2
441,0,4
442,2,2
443,1,3
444,4,0
445,3,1
446,2,2
447,3,1
448,2,2
449,1,3
450,3,1
451,2,2
452,1,3
453,4,0
454,0,4
455,2,2
456,3,1
457,3,1
458,2,2
459,4,0
460,0,4
461,1,3
462,0,3
463,1,3
464,0,4
465,4,0
466,3,1
467,2,2
468,4,0
469,3,1
470,2,2
471,1,3
472,2,2
473,3,1
474,2,2
475,4,0
476,1,3
477,4,0
478,2,2
479,1,3
480,3,1
481,1,3
482,2,2
483,1,3
484,4,0
485,4,0
486,3,1
487,3,1
488,4,0
489,0,4
490,1,3
491,3,1
492,2,2
493,2,2
494,4,0
495,1,3
496,1,3
497,0,4
498,2,2
499,4,0
500,3,1
501,1,3
502,4,0
503,1,3
504,4,0
505,2,2
506,3,1
507,2,2
508,4,0
509,1,2
510,2,2
511,3,1
512,3,1
513,1,3
514,4,0
515,3,1
516,4,0
517,4,0
518,2,2
519,2,2
520,2,2
521,4,0
522,4,0
523,2,2
524,0,4
525,3,1
526,4,0
527,0,4
528,4,0
529,1,3
530,3,0
531,0,4
532,3,1
533,1,3
534,3,1
535,1,3
536,0,4
537,2,2
538,1,3
539,2,2
540,2,2
541,2,2
542,2,2
543,1,3
544,3,1
545,2,2
546,0,4
547,4,0
548,3,1
549,2,2
550,2,2
551,1,3
552,0,4
553,1,3
554,4,0
555,2,2
556,2,1
557,3,1
558,1,3
559,1,3
560,3,1
561,2,2
562,2,2
563,2,2
564,1,3
565,2,2
566,3,1
567,2,2
568,1,3
569,1,2
570,1,3
571,3,1
572,4,0
573,4,0
574,3,0
575,2,1
576,3,1
577,4,0
578,1,3
579,4,0
580,2,2
581,1,2
582,0,4
583,0,4
584,2,2
585,3,1
586,4,0
587,2,1
588,1,3
589,0,4
590,1,3
591,4,0
592,2,2
593,1,3
594,2,2
595,3,1
596,1,3
597,1,3
598,4,0
599,2,2
600,4,0
601,3,1
602,3,1
