Game Index,Bet Points Model 1,Bet Points Model 2
1,3,1
2,4,0
3,1,3
4,1,3
5,1,3
6,2,2
7,0,4
8,0,4
9,1,3
10,0,4
11,3,1
12,3,1
13,4,0
14,4,0
15,2,2
16,3,0
17,4,0
18,2,2
19,3,1
20,3,1
21,1,3
22,1,3
23,4,0
24,1,2
25,0,4
26,4,0
27,2,2
28,3,1
29,4,0
30,4,0
31,3,1
32,2,2
33,4,0
34,3,1
35,4,0
36,1,3
37,3,1
38,2,2
39,3,1
40,0,4
41,2,2
42,0,4
43,2,2
44,1,3
45,0,4
46,2,2
47,2,2
48,2,2
49,3,1
50,2,2
51,3,1
52,3,1
53,2,2
54,1,3
55,1,3
56,4,0
57,4,0
58,2,2
59,0,4
60,0,4
61,4,0
62,4,0
63,2,1
64,0,4
65,2,1
66,2,2
67,3,1
68,4,0
69,3,1
70,4,0
71,2,2
72,1,3
73,0,4
74,4,0
75,4,0
76,3,1
77,3,1
78,2,2
79,1,3
80,2,2
81,2,2
82,2,1
83,3,1
84,4,0
85,4,0
86,0,4
87,3,1
88,2,2
89,2,2
90,3,1
91,2,2
92,1,3
93,3,1
94,1,3
95,4,0
96,1,3
97,3,1
98,3,1
99,3,1
100,3,1
101,0,4
102,2,2
103,3,1
104,2,2
105,2,2
106,4,0
107,1,3
108,2,2
109,4,0
110,4,0
111,3,1
112,4,0
113,4,0
114,3,1
115,4,0
116,4,0
117,4,0
118,2,2
119,1,3
120,4,0
121,4,0
122,2,2
123,2,2
124,1,3
125,0,3
126,0,4
127,2,2
128,1,3
129,0,4
130,1,3
131,0,4
132,1,3
133,2,2
134,4,0
135,4,0
136,3,1
137,2,2
138,2,2
139,2,2
140,3,1
141,0,3
142,3,1
143,3,0
144,2,2
145,1,3
146,0,4
147,3,1
148,4,0
149,4,0
150,2,2
151,1,3
152,3,1
153,2,2
154,4,0
155,1,3
156,0,4
157,0,4
158,0,4
159,0,4
160,3,1
161,3,1
162,1,3
163,0,4
164,1,3
165,4,0
166,1,3
167,1,3
168,2,2
169,4,0
170,1,3
171,1,3
172,4,0
173,2,2
174,2,2
175,4,0
176,1,3
177,1,3
178,1,3
179,3,1
180,3,1
181,2,2
182,3,1
183,1,3
184,4,0
185,0,4
186,1,3
187,0,4
188,2,2
189,4,0
190,2,2
191,2,2
192,4,0
193,3,1
194,1,3
195,2,2
196,1,3
197,1,2
198,3,1
199,4,0
200,3,1
201,3,1
202,3,1
203,1,3
204,2,2
205,1,3
206,2,2
207,0,4
208,3,1
209,4,0
210,4,0
211,2,2
212,1,3
213,3,1
214,1,3
215,2,2
216,1,2
217,2,2
218,3,1
219,0,4
220,1,3
221,2,2
222,1,3
223,1,3
224,4,0
225,3,1
226,1,3
227,2,2
228,3,0
229,0,4
230,4,0
231,0,4
232,4,0
233,2,2
234,0,4
235,0,4
236,1,3
237,2,2
238,4,0
239,4,0
240,1,3
241,4,0
242,4,0
243,1,3
244,0,4
245,2,2
246,3,1
247,4,0
248,1,3
249,4,0
250,1,3
251,3,1
252,0,4
253,2,2
254,3,1
255,2,2
256,1,3
257,3,1
258,1,3
259,3,1
260,4,0
261,4,0
262,0,4
263,3,1
264,3,1
265,3,1
266,1,3
267,2,2
268,4,0
269,4,0
270,1,2
271,3,1
272,0,4
273,1,3
274,2,2
275,3,1
276,3,1
277,2,2
278,0,4
279,1,3
280,2,2
281,3,1
282,1,3
