Game Index,Bet Points Model 1,Bet Points Model 2
1,2,2
2,0,4
3,0,4
4,1,3
5,4,0
6,4,0
7,0,4
8,1,3
9,0,4
10,2,2
11,0,4
12,2,2
13,2,2
14,2,2
15,4,0
16,2,2
17,0,4
18,3,1
19,4,0
20,2,2
21,4,0
22,1,3
23,1,3
24,0,4
25,3,1
26,1,3
27,0,4
28,4,0
29,2,2
30,1,3
31,2,2
32,3,1
33,3,1
34,1,3
35,2,2
36,2,2
37,0,4
38,3,1
39,2,2
40,2,2
41,3,1
42,3,1
43,1,3
44,1,3
45,2,2
46,1,2
47,3,1
48,0,4
49,4,0
50,1,3
51,2,2
52,1,3
53,2,1
54,0,4
55,4,0
56,0,4
57,1,3
58,1,3
59,0,4
60,4,0
61,3,1
62,2,2
63,4,0
64,2,2
65,1,3
66,3,1
67,3,1
68,2,2
69,3,1
70,1,3
71,2,2
72,2,2
73,0,4
74,4,0
75,0,3
76,1,3
77,4,0
78,1,3
79,3,1
80,4,0
81,2,2
82,0,4
83,4,0
84,4,0
85,1,3
86,1,3
87,3,1
88,3,1
89,2,1
90,1,3
91,2,2
92,0,4
93,0,3
94,2,2
95,3,1
96,1,2
97,4,0
98,2,2
99,1,3
100,0,4
101,4,0
102,2,2
103,3,1
104,1,3
105,0,4
106,2,2
107,2,2
108,1,3
109,4,0
110,2,2
111,3,1
112,3,1
113,0,4
114,0,4
115,4,0
116,3,1
117,2,2
118,1,3
119,4,0
120,4,0
121,2,2
122,1,3
123,3,1
124,2,2
125,4,0
126,3,1
127,3,1
128,3,1
129,2,2
130,3,1
131,3,1
132,3,1
133,0,4
134,4,0
135,2,2
136,4,0
137,3,1
138,3,1
139,1,3
140,0,4
141,2,2
142,4,0
143,1,3
144,2,2
145,2,2
146,2,2
147,1,3
148,2,2
149,4,0
150,4,0
151,0,4
152,3,1
153,4,0
154,0,4
155,0,4
156,3,1
157,2,2
158,3,1
159,4,0
160,2,2
161,2,2
162,0,4
163,2,2
164,3,1
165,4,0
166,0,4
167,0,4
168,0,4
169,2,2
170,1,3
171,2,2
172,3,1
173,0,4
174,2,1
175,4,0
176,0,3
177,2,2
178,4,0
179,0,4
180,0,4
181,2,2
182,3,1
183,2,2
184,1,3
185,0,4
186,2,2
187,2,2
188,0,4
189,2,2
190,2,2
191,2,2
192,0,4
193,3,1
194,1,3
195,4,0
196,2,2
197,1,3
198,2,2
199,2,2
200,2,2
201,0,4
202,2,2
203,0,4
204,2,2
205,3,1
206,1,3
207,0,4
208,2,2
209,2,2
210,0,4
211,2,2
212,2,2
213,1,3
214,1,3
215,4,0
216,0,4
217,3,1
218,1,3
219,0,4
220,3,1
221,0,4
222,4,0
223,0,4
224,4,0
225,3,1
226,2,1
227,1,3
228,0,3
229,0,4
230,3,1
231,2,2
232,1,3
233,0,4
234,3,0
235,2,2
236,0,4
237,0,3
238,2,2
239,1,3
240,3,1
241,2,1
242,2,2
243,0,4
244,4,0
245,4,0
246,1,3
247,1,3
248,4,0
249,2,2
250,4,0
251,2,2
252,4,0
253,2,2
254,0,4
255,0,4
256,4,0
257,1,3
258,3,1
259,2,2
260,3,1
261,2,2
262,1,3
263,3,1
264,0,4
265,1,3
266,0,4
267,3,1
268,2,2
269,2,2
270,3,1
271,0,4
272,4,0
273,1,3
274,1,3
275,3,0
276,4,0
277,4,0
278,3,1
279,0,4
280,0,4
281,2,2
282,3,1
283,3,1
284,0,4
285,3,1
286,0,4
287,3,1
288,2,2
289,1,3
290,2,2
291,2,2
292,1,3
293,2,1
294,1,3
295,1,3
296,1,3
297,3,1
298,3,1
299,4,0
300,2,2
301,1,3
302,3,1
303,1,3
304,3,1
305,3,1
306,2,2
307,0,4
308,3,1
309,1,2
310,4,0
311,2,2
312,1,3
313,4,0
314,2,2
315,2,2
316,2,2
317,2,2
318,2,2
319,3,1
320,4,0
321,3,1
322,2,2
323,2,2
324,4,0
325,0,4
326,1,3
327,0,4
328,2,2
329,0,4
330,4,0
331,4,0
332,2,2
333,1,3
334,3,1
335,2,2
336,0,4
337,3,1
338,2,2
339,0,4
340,0,4
341,4,0
342,2,2
343,2,2
344,2,2
345,4,0
346,2,2
347,3,1
348,3,1
349,0,3
350,0,4
351,2,2
352,0,4
353,3,1
354,0,4
355,2,2
356,3,1
357,0,4
358,0,4
359,3,1
360,1,2
361,0,4
362,1,3
363,4,0
364,3,0
365,1,3
366,0,4
367,0,4
368,2,2
369,3,1
370,3,1
371,4,0
372,2,2
373,4,0
374,2,2
375,3,0
376,1,3
377,1,3
378,1,3
379,2,2
380,3,1
381,1,3
382,4,0
383,2,2
384,1,3
385,0,4
386,3,1
387,0,4
388,3,1
389,1,2
390,4,0
391,3,1
392,2,2
393,3,1
394,2,2
395,2,2
396,0,4
397,3,1
398,2,2
399,2,2
400,4,0
401,2,2
402,0,4
403,4,0
404,1,2
405,3,1
406,1,3
407,1,3
408,2,1
409,2,2
410,0,4
411,0,4
412,0,4
413,2,2
414,4,0
415,3,1
416,1,2
417,4,0
418,3,1
419,3,1
420,4,0
421,1,3
422,1,3
423,3,1
424,0,4
425,2,2
426,0,4
427,2,2
428,1,3
429,2,2
430,2,2
431,3,1
432,4,0
433,1,3
434,2,2
435,2,2
436,3,1
437,3,1
438,2,1
439,0,4
440,3,1
441,3,1
442,0,4
443,1,3
444,2,1
445,1,3
446,1,3
447,2,2
448,4,0
449,0,4
450,1,2
451,4,0
452,4,0
453,4,0
454,0,4
455,0,4
456,2,2
457,3,1
458,4,0
459,1,3
460,0,4
461,2,2
462,1,3
463,4,0
464,0,4
465,4,0
466,1,3
467,1,3
468,1,3
469,2,2
470,3,1
471,1,3
472,1,3
473,0,4
474,3,1
475,1,3
476,1,2
477,4,0
478,2,2
479,3,1
480,2,2
481,1,3
482,0,4
483,3,1
484,3,1
485,4,0
486,4,0
487,1,3
488,2,2
489,0,4
490,0,4
491,0,4
492,4,0
493,4,0
494,4,0
495,3,1
496,2,2
497,1,3
498,2,2
499,1,3
500,1,3
501,3,1
502,0,4
503,1,3
504,2,2
505,1,3
506,2,2
507,0,4
508,4,0
509,2,2
510,3,1
511,2,2
512,0,4
513,0,4
514,3,1
515,3,1
516,3,1
517,0,4
518,4,0
519,2,2
520,3,1
521,4,0
522,2,2
523,4,0
524,2,2
525,2,2
526,3,1
527,1,3
528,0,4
529,0,4
530,0,4
531,1,3
532,0,4
533,3,1
534,2,2
535,3,1
536,1,3
537,0,4
538,3,1
539,3,1
540,2,2
541,3,1
542,2,2
543,0,4
544,1,3
545,3,1
546,0,4
547,3,1
548,2,2
549,3,1
550,2,2
551,0,4
552,2,2
553,1,3
554,2,2
555,3,1
556,2,2
557,1,3
558,1,3
559,3,1
560,3,1
561,0,2
562,1,3
563,0,4
564,2,2
565,1,3
566,3,1
567,2,2
568,2,2
569,1,3
570,3,1
571,2,2
572,0,4
573,0,4
574,1,2
575,4,0
576,2,2
577,2,2
578,3,1
579,1,3
580,3,1
581,0,4
582,1,3
583,4,0
584,0,4
585,2,2
586,4,0
587,2,2
588,2,2
589,4,0
590,2,2
591,0,4
592,4,0
593,4,0
594,1,3
595,1,3
596,0,4
597,2,2
598,2,2
599,2,2
600,3,1
601,0,4
602,2,2
603,0,4
604,3,1
605,1,3
606,4,0
607,2,2
608,0,4
609,2,2
610,1,3
611,3,1
612,4,0
613,1,3
614,4,0
615,3,1
616,2,2
617,4,0
618,4,0
619,3,1
620,2,2
621,1,3
622,3,1
623,1,3
624,1,3
625,0,4
626,1,3
627,1,3
628,1,2
629,1,3
630,0,4
631,1,3
632,0,3
633,2,2
634,3,1
635,3,1
636,4,0
637,2,2
638,3,1
639,1,3
640,0,4
641,3,1
642,2,2
643,2,1
644,2,2
645,3,1
646,3,1
647,4,0
648,1,1
649,4,0
650,4,0
651,2,1
652,1,3
653,4,0
654,4,0
655,4,0
656,2,2
657,3,1
658,0,4
659,0,4
660,4,0
661,0,4
662,1,3
663,3,1
664,3,1
665,4,0
666,0,4
667,1,3
668,3,1
669,2,2
670,2,2
671,0,4
672,1,3
673,1,3
674,3,1
675,1,3
676,2,2
677,1,3
678,4,0
679,1,3
680,3,1
681,4,0
682,1,3
683,0,4
684,1,3
685,1,2
686,2,2
687,2,2
688,2,2
689,1,3
690,2,2
691,1,3
692,2,2
693,3,1
694,2,2
695,4,0
696,4,0
697,4,0
698,1,2
699,1,3
700,1,3
701,0,4
702,4,0
703,4,0
704,2,2
705,0,4
706,0,4
707,3,1
708,1,2
709,1,3
710,3,1
711,3,1
712,2,1
713,0,3
714,1,3
715,0,4
716,0,4
717,3,1
718,1,3
719,2,2
720,2,2
721,4,0
722,4,0
723,4,0
724,3,1
725,4,0
726,0,4
727,4,0
728,4,0
729,1,3
730,3,1
731,3,1
732,1,3
733,1,3
734,0,4
735,2,1
736,3,1
737,4,0
738,4,0
739,1,3
740,2,2
741,2,2
742,3,1
743,0,3
744,1,3
745,1,2
746,0,4
747,4,0
748,1,2
749,3,1
750,3,1
751,4,0
752,2,2
753,1,3
754,2,2
755,0,4
756,0,4
757,4,0
758,0,4
759,4,0
760,1,3
761,4,0
762,2,2
763,4,0
764,4,0
765,2,2
766,0,4
767,4,0
768,2,1
769,4,0
770,1,3
771,2,2
772,2,2
773,2,2
774,0,4
775,3,1
776,3,1
777,0,4
778,3,1
779,2,2
780,3,1
781,2,2
782,2,2
783,1,3
784,3,1
785,2,2
786,2,2
787,0,4
788,2,2
789,0,4
790,3,1
791,1,3
792,1,3
793,4,0
794,2,2
795,0,4
796,0,4
797,0,4
798,0,3
799,0,4
800,2,2
801,0,4
802,0,4
803,1,3
804,3,0
805,0,4
806,4,0
807,1,3
808,2,2
809,1,3
810,1,3
811,4,0
812,1,3
813,4,0
814,4,0
815,3,1
816,2,2
817,3,0
818,1,3
819,4,0
820,1,3
821,2,2
822,3,1
823,3,1
824,1,3
825,0,4
826,0,4
827,4,0
828,3,1
829,2,2
830,4,0
831,1,3
832,1,3
833,4,0
834,2,2
835,1,3
836,0,4
837,2,2
838,2,2
839,4,0
840,2,2
841,2,2
842,3,1
843,1,3
844,0,4
845,1,3
846,1,3
847,3,1
848,3,1
849,2,2
850,3,1
851,2,2
852,2,2
853,2,2
854,0,3
855,1,3
856,3,1
857,0,4
858,1,3
859,3,1
860,2,2
861,4,0
862,3,1
863,3,1
864,1,3
865,2,2
866,2,2
867,1,3
868,4,0
869,4,0
870,0,4
871,2,2
872,0,4
873,2,2
874,1,3
875,0,4
876,3,1
877,3,1
878,2,2
879,4,0
880,0,4
881,1,3
882,4,0
883,2,2
884,1,3
885,0,4
886,4,0
887,2,2
888,4,0
889,3,0
890,1,3
891,2,2
892,0,4
893,2,2
894,1,3
895,3,1
896,0,4
897,2,2
898,0,4
899,3,1
900,2,2
901,4,0
902,2,2
903,3,1
904,2,2
905,2,2
906,4,0
907,2,2
908,2,2
909,4,0
910,2,2
911,0,4
912,2,2
913,0,4
914,3,1
915,2,2
916,3,1
917,0,4
918,0,3
919,4,0
920,0,4
921,4,0
922,3,1
923,1,3
924,3,1
925,1,3
926,4,0
927,2,2
928,3,1
929,3,1
930,2,2
931,4,0
932,2,2
933,3,1
934,3,0
935,2,2
936,2,2
937,4,0
938,2,2
939,4,0
940,4,0
941,3,1
942,1,3
943,1,3
944,4,0
945,3,1
946,4,0
947,3,0
948,1,3
949,4,0
950,4,0
951,3,1
952,2,2
953,4,0
954,4,0
955,0,4
956,4,0
957,0,4
958,4,0
959,4,0
960,3,1
961,0,4
962,4,0
963,0,4
964,1,3
965,1,3
966,1,3
967,3,1
968,2,2
969,4,0
970,1,3
971,3,1
972,2,2
973,3,1
974,3,1
975,2,2
976,0,4
977,0,4
978,0,4
979,0,4
980,0,4
981,4,0
982,0,4
983,1,3
984,3,1
985,0,4
986,2,2
987,0,4
988,0,4
989,2,2
990,2,2
991,1,3
992,0,4
993,1,3
994,3,1
995,4,0
996,3,1
997,2,2
998,0,4
999,2,2
1000,4,0
