Game Index,Bet Points Model 1,Bet Points Model 2
1,2,2
2,2,2
3,2,2
4,3,1
5,0,4
6,1,3
7,2,2
8,2,2
9,3,1
10,1,3
11,2,2
12,2,2
13,2,2
14,3,1
15,4,0
16,4,0
17,3,1
18,1,3
19,2,2
20,2,2
21,1,3
22,4,0
23,3,1
24,1,3
25,0,4
26,2,1
27,3,1
28,3,1
29,3,1
30,1,3
31,4,0
32,0,4
33,4,0
34,1,3
35,2,1
36,3,1
37,3,1
38,0,4
39,4,0
40,3,1
41,3,1
42,1,3
43,3,1
44,0,4
45,2,2
46,3,1
47,2,2
48,3,1
49,1,3
50,3,1
51,0,4
52,1,3
53,4,0
54,3,1
55,2,2
56,0,4
57,2,2
58,4,0
59,1,3
60,2,2
61,3,1
62,2,1
63,1,3
64,3,1
65,0,4
66,3,1
67,0,4
68,1,3
69,0,4
70,2,2
71,0,4
72,1,3
73,1,3
74,3,1
75,1,3
76,1,3
77,0,4
78,2,2
79,2,2
80,2,2
81,3,1
82,3,1
83,3,1
84,0,4
85,0,4
86,2,2
87,2,2
88,3,1
89,3,1
90,1,3
91,3,1
92,3,1
93,0,4
94,3,1
95,0,3
96,3,1
97,1,3
98,4,0
99,2,2
100,3,1
101,2,2
102,1,3
103,3,1
104,0,4
105,0,4
106,2,2
107,4,0
108,2,2
109,3,1
110,1,3
111,3,1
112,2,2
113,2,2
114,1,3
115,1,3
116,1,3
117,3,1
118,0,4
119,3,1
120,4,0
121,0,4
122,2,2
123,1,3
124,3,1
125,0,4
126,1,3
127,2,2
128,2,2
129,0,4
130,4,0
131,3,1
132,1,2
133,0,4
134,0,4
135,1,3
136,0,4
137,0,4
138,1,3
139,2,2
140,4,0
141,3,1
142,1,3
143,0,4
144,3,1
145,2,2
146,0,4
147,4,0
148,1,3
149,2,2
150,3,1
151,1,3
152,0,4
153,2,2
154,1,3
155,2,2
156,1,3
157,4,0
158,1,3
159,2,2
160,4,0
161,4,0
162,2,2
163,3,1
164,0,4
165,1,2
166,1,3
167,3,1
168,1,3
169,3,1
170,4,0
171,3,1
172,3,1
173,3,1
174,1,3
175,1,3
176,1,3
177,3,1
178,4,0
179,2,2
180,2,2
181,2,2
182,0,3
183,1,3
184,1,3
185,1,3
186,2,2
187,3,0
188,3,1
189,3,1
190,2,2
191,3,1
192,0,4
