Game Index,Bet Points Model 1,Bet Points Model 2
1,0,4
2,3,1
3,1,3
4,1,3
5,1,3
6,4,0
7,0,4
8,1,3
9,3,1
10,3,1
11,1,3
12,0,4
13,0,4
14,3,1
15,2,2
16,3,1
17,0,4
18,0,3
19,3,1
20,2,2
21,1,3
22,1,3
23,0,4
24,0,4
25,3,1
26,1,3
27,0,4
28,3,1
29,3,0
30,0,4
31,2,0
32,1,3
33,2,2
34,1,3
35,2,2
36,2,2
37,0,4
38,4,0
39,2,2
40,3,1
41,0,4
42,4,0
43,1,3
44,4,0
45,4,0
46,0,4
47,4,0
48,1,3
49,2,2
50,1,3
51,2,2
52,1,3
53,1,3
54,4,0
55,1,3
56,3,1
57,1,3
58,0,4
59,3,1
60,3,1
61,4,0
62,1,3
63,1,3
64,1,3
65,2,2
66,2,2
67,4,0
68,3,1
69,4,0
70,1,3
71,4,0
72,0,4
73,2,2
74,3,1
75,3,1
76,3,1
77,0,4
78,3,1
79,1,3
80,1,3
81,4,0
82,2,2
83,4,0
84,1,3
85,3,1
86,0,4
87,1,3
88,1,3
89,3,1
90,2,2
91,3,1
92,4,0
93,1,3
94,2,2
95,4,0
96,0,4
97,4,0
98,4,0
99,3,1
100,2,2
101,0,4
102,4,0
103,2,2
104,0,4
105,2,2
106,3,1
107,2,2
108,2,2
109,2,2
110,1,3
111,4,0
112,4,0
113,3,1
114,3,1
115,2,2
116,3,1
117,2,2
118,0,4
119,2,2
120,2,2
121,2,2
122,1,3
123,3,1
124,3,1
125,2,2
126,0,4
127,1,3
128,4,0
129,2,2
130,2,1
131,4,0
132,2,2
133,2,2
134,3,1
135,2,2
136,2,2
137,2,2
138,1,3
139,0,4
140,1,3
141,2,2
142,2,2
143,1,3
144,4,0
145,2,2
146,1,3
147,4,0
148,4,0
149,2,1
150,2,2
151,1,3
152,2,2
153,3,1
154,1,3
155,1,3
156,1,3
157,2,2
158,4,0
159,0,4
160,4,0
161,1,3
162,0,4
163,0,4
164,0,4
165,3,1
166,4,0
167,0,4
168,3,1
169,1,3
170,4,0
171,3,1
172,2,2
173,1,3
174,1,3
175,3,1
176,2,2
177,4,0
178,1,3
179,4,0
180,2,2
181,0,3
182,2,2
183,2,1
184,0,4
185,3,1
186,3,1
187,0,4
188,4,0
189,2,2
190,0,4
191,1,3
192,2,2
193,1,3
194,0,4
195,3,1
196,2,2
197,3,1
198,1,3
199,4,0
200,0,4
201,1,3
202,1,3
203,2,2
204,3,1
205,1,3
206,2,2
207,0,4
208,4,0
209,3,1
210,1,3
211,3,1
212,4,0
213,3,1
214,2,2
215,4,0
216,2,1
217,1,3
218,2,2
219,3,1
220,3,1
221,1,3
222,0,4
223,3,1
224,3,1
225,0,3
226,0,4
227,3,1
228,3,1
229,0,4
