Game Index,Bet Points Model 1,Bet Points Model 2
1,2,2
2,3,1
3,2,2
4,1,3
5,0,4
6,4,0
7,4,0
8,3,1
9,4,0
10,4,0
11,2,2
12,4,0
13,4,0
14,1,3
15,4,0
16,2,2
17,3,1
18,3,1
19,0,4
20,1,2
21,1,3
22,2,2
23,1,3
24,2,2
25,2,2
26,4,0
27,1,3
28,1,3
29,2,2
30,4,0
31,3,1
32,4,0
33,2,2
34,4,0
35,4,0
36,3,1
37,1,2
38,4,0
39,3,1
40,4,0
41,0,4
42,0,4
43,0,4
44,3,1
45,4,0
46,3,1
47,3,1
48,4,0
49,4,0
50,4,0
51,3,1
52,4,0
53,2,2
54,2,1
55,1,3
56,4,0
57,4,0
58,3,1
59,3,1
60,2,2
61,3,1
62,3,1
63,2,2
64,1,3
65,2,2
66,0,4
67,3,1
68,1,3
69,1,3
70,2,2
71,4,0
72,2,2
73,0,4
74,2,1
75,4,0
76,4,0
77,3,1
78,4,0
79,3,1
80,1,3
81,4,0
82,1,3
83,4,0
84,4,0
85,2,2
86,4,0
87,1,3
88,2,2
89,3,0
90,4,0
91,4,0
92,4,0
93,4,0
94,1,3
95,0,4
96,4,0
97,4,0
98,4,0
99,4,0
100,3,1
101,3,1
102,4,0
103,0,4
104,3,1
105,3,1
106,0,4
107,3,1
108,2,2
109,0,4
110,3,1
111,4,0
112,2,2
113,3,0
114,3,1
115,2,2
116,3,1
117,0,4
118,4,0
119,3,1
120,1,3
121,1,2
122,4,0
123,4,0
124,4,0
125,3,1
126,3,1
127,4,0
128,2,2
129,3,1
130,4,0
131,1,3
132,3,1
133,3,1
134,4,0
135,4,0
136,2,2
137,3,1
138,1,3
139,3,1
140,2,2
141,2,2
142,3,1
143,2,2
144,1,3
145,2,2
146,2,2
147,3,1
148,2,2
149,1,2
150,3,1
151,3,1
152,1,3
153,2,2
154,2,2
155,1,3
156,4,0
157,2,2
158,4,0
159,3,1
160,1,3
161,4,0
162,3,1
163,4,0
164,4,0
165,0,4
166,3,1
167,2,2
168,3,1
169,4,0
170,1,3
171,3,1
172,2,2
173,1,3
174,3,1
175,0,4
176,4,0
177,3,1
178,1,2
179,3,1
180,4,0
181,4,0
182,4,0
183,2,2
184,2,2
185,1,3
186,2,2
187,1,3
188,3,1
189,4,0
190,2,2
191,2,2
192,2,2
193,3,1
194,1,3
195,3,1
196,2,2
197,2,2
198,2,2
199,1,3
200,3,1
201,1,3
202,2,2
203,2,2
204,2,2
205,4,0
206,2,2
207,0,4
208,3,1
209,4,0
210,2,2
211,2,2
212,4,0
213,1,3
214,4,0
215,1,3
216,3,1
217,1,3
218,4,0
219,3,1
220,2,2
221,3,1
222,2,2
223,1,3
224,0,4
225,1,3
226,2,2
227,4,0
228,2,2
229,0,4
230,3,1
231,1,3
232,1,3
233,4,0
234,4,0
235,3,1
236,0,4
237,4,0
238,2,2
239,3,1
240,4,0
241,1,2
242,2,2
243,3,1
244,3,1
245,1,3
246,4,0
247,3,1
248,3,1
249,3,1
250,1,3
251,3,1
252,4,0
253,1,3
254,2,2
255,4,0
256,1,3
257,2,2
258,0,4
259,3,1
260,3,1
261,4,0
262,3,1
263,3,1
264,2,2
265,4,0
266,2,2
267,3,1
268,2,2
269,2,2
270,1,3
271,1,3
272,3,1
273,4,0
274,1,3
275,1,2
276,3,1
277,3,1
278,2,2
279,3,1
280,2,2
281,1,3
282,2,2
283,2,2
284,3,0
285,3,1
286,2,2
287,1,3
288,3,1
289,2,2
290,4,0
291,3,1
292,4,0
293,2,2
294,0,4
295,3,1
296,3,1
297,1,3
298,3,1
299,0,4
300,3,1
301,2,2
302,1,3
303,2,2
304,3,1
305,4,0
306,2,2
307,4,0
308,3,1
309,4,0
310,2,1
311,2,2
312,3,1
313,3,1
314,3,1
315,1,3
316,4,0
317,3,0
318,4,0
319,2,2
320,2,2
321,2,2
322,3,1
323,4,0
324,4,0
325,0,4
326,4,0
327,3,1
328,3,1
329,1,3
330,3,1
331,3,0
332,4,0
333,4,0
334,2,2
335,2,2
336,1,3
337,2,2
338,2,2
339,3,1
340,4,0
341,2,2
342,2,2
343,3,1
344,1,3
345,4,0
346,3,1
347,2,2
348,4,0
349,2,2
350,4,0
351,2,2
352,3,1
353,4,0
354,2,2
355,1,3
356,3,1
357,1,3
358,2,1
359,4,0
360,3,0
361,1,3
362,0,4
363,1,3
364,3,1
365,2,2
366,4,0
367,3,1
368,4,0
369,3,1
370,2,2
371,3,1
372,1,3
373,3,1
374,2,2
375,2,2
376,3,1
377,1,3
378,2,2
379,4,0
380,3,1
381,2,2
382,3,1
383,1,3
384,1,3
385,4,0
386,1,3
387,4,0
388,2,2
389,1,3
390,2,2
391,3,1
392,2,2
393,3,1
394,2,2
395,0,4
396,3,1
397,4,0
398,4,0
399,1,3
400,2,2
401,3,1
402,4,0
403,2,2
404,3,1
405,2,2
406,2,2
407,4,0
408,4,0
409,1,3
410,4,0
411,1,2
412,4,0
413,4,0
414,2,2
415,3,1
416,4,0
417,3,1
418,0,4
419,3,1
420,2,2
421,3,1
422,2,2
423,2,2
424,2,2
425,2,2
426,1,3
427,4,0
428,2,1
429,3,1
430,3,1
431,2,2
432,2,1
433,3,1
434,2,2
435,1,3
436,3,0
437,3,1
438,3,0
439,4,0
440,1,3
441,2,2
442,2,2
443,4,0
444,4,0
445,3,1
446,2,2
447,3,1
448,1,3
449,0,4
450,2,2
451,3,1
452,4,0
453,1,3
454,4,0
455,4,0
456,2,2
457,1,3
458,1,3
459,3,1
460,2,2
461,1,3
462,2,2
463,3,1
464,1,3
465,3,1
466,1,3
467,2,2
468,1,3
469,1,3
470,2,2
471,2,2
472,3,1
473,4,0
474,1,3
475,4,0
476,3,1
477,3,1
478,2,2
479,0,4
480,0,3
481,3,1
482,3,1
483,2,2
484,4,0
485,1,3
486,1,3
487,3,1
488,4,0
489,4,0
490,2,2
491,2,2
492,3,1
493,1,3
494,2,2
495,1,2
496,4,0
497,1,2
498,2,2
499,1,3
500,2,2
501,3,1
502,2,2
503,2,2
504,4,0
505,4,0
506,4,0
507,4,0
508,3,1
509,2,2
510,4,0
511,1,3
