Game Index,Bet Points Model 1,Bet Points Model 2
1,4,0
2,3,1
3,0,4
4,2,2
5,2,2
6,4,0
7,2,2
8,1,2
9,0,4
10,1,3
11,4,0
12,2,2
13,2,2
14,4,0
15,4,0
16,0,4
17,0,4
18,1,3
19,2,2
20,1,3
21,1,3
22,0,4
23,4,0
24,1,3
25,2,2
26,0,4
27,3,1
28,1,3
29,0,4
30,0,4
31,0,4
32,0,4
33,3,1
34,2,2
35,1,3
36,2,2
37,0,4
38,2,2
39,1,3
40,2,2
41,1,3
42,2,2
43,2,2
44,0,4
45,0,4
46,3,1
47,1,3
48,2,2
49,1,3
50,0,4
51,1,3
52,0,4
53,0,4
54,3,1
55,1,3
56,4,0
57,3,1
58,3,1
59,4,0
60,2,2
61,1,1
62,2,2
63,2,2
64,3,1
65,0,4
66,1,3
67,0,4
68,0,4
69,1,3
70,3,1
71,2,2
72,2,2
73,0,4
74,3,1
75,3,1
76,1,3
77,3,1
78,2,2
79,0,4
80,4,0
81,3,1
82,1,3
83,3,1
84,2,2
85,3,1
86,3,1
87,2,1
88,2,2
89,4,0
90,3,1
91,2,2
92,1,3
93,2,2
94,4,0
95,1,3
96,0,4
97,0,4
98,3,1
99,4,0
100,3,1
101,1,3
102,0,4
103,3,1
104,0,4
105,0,4
106,0,4
107,4,0
108,2,2
109,1,3
110,0,4
111,0,4
112,3,1
113,3,1
114,1,3
115,0,4
116,3,1
117,0,4
118,1,3
119,0,4
120,1,3
121,0,4
122,0,4
123,0,4
124,2,2
125,0,4
126,0,4
127,1,2
128,0,4
129,3,1
130,3,1
131,0,4
132,2,1
133,0,4
134,0,4
135,3,1
136,0,4
137,3,1
138,1,2
139,1,3
140,2,2
141,0,4
142,2,2
143,1,3
144,0,4
145,1,3
146,1,3
147,0,4
148,3,1
149,2,2
150,3,1
151,1,3
152,4,0
153,2,2
154,0,4
155,0,4
156,4,0
157,0,4
158,0,4
159,3,1
160,1,3
161,0,4
162,4,0
163,4,0
164,3,1
165,1,3
166,3,1
167,2,2
168,1,3
169,3,1
170,3,1
171,2,2
172,0,4
173,2,2
174,3,0
175,4,0
176,2,2
177,1,3
178,2,2
179,2,2
180,0,4
181,1,3
182,0,4
183,4,0
184,1,3
185,0,4
186,4,0
187,0,4
188,1,3
189,4,0
190,0,4
191,1,3
192,3,1
193,2,2
194,3,1
195,0,4
196,4,0
197,0,4
198,1,3
199,3,1
200,3,1
201,3,1
202,2,2
203,1,3
204,0,4
205,2,2
206,2,2
207,3,1
208,4,0
209,2,2
210,1,3
211,4,0
212,1,3
213,2,2
214,2,2
215,1,3
216,0,4
217,4,0
218,0,4
219,0,4
220,3,1
221,3,1
222,1,3
223,2,2
224,1,3
225,4,0
226,0,4
227,2,2
228,1,3
229,1,2
230,4,0
231,4,0
232,3,1
233,1,3
234,4,0
235,1,3
236,4,0
237,0,3
238,3,1
239,3,1
240,0,4
241,0,4
242,0,4
243,4,0
244,4,0
245,0,4
246,0,4
247,3,0
248,3,1
249,2,2
250,3,1
251,4,0
252,1,3
253,2,2
254,2,2
255,1,3
256,0,4
257,1,3
258,3,1
259,1,3
260,4,0
261,4,0
262,3,1
263,2,2
264,1,3
265,0,4
266,1,3
267,0,4
268,0,4
269,2,1
270,1,3
271,1,3
272,0,4
273,0,3
274,1,3
275,3,1
276,2,2
277,3,1
278,1,3
279,4,0
280,2,2
281,0,4
282,4,0
283,1,3
284,3,1
285,2,2
286,0,4
287,0,4
288,1,2
289,4,0
290,4,0
291,2,2
292,3,1
293,1,3
294,2,2
295,2,2
296,1,3
297,0,4
298,4,0
299,1,3
300,0,4
301,0,4
302,3,1
303,1,3
304,1,3
305,1,3
306,3,1
307,4,0
308,0,4
309,1,3
310,2,2
311,2,2
312,0,4
313,1,3
314,2,2
315,0,4
316,0,4
317,1,3
318,4,0
319,2,2
320,2,2
321,3,1
322,4,0
323,0,4
324,4,0
325,0,4
326,3,1
327,2,2
328,2,1
329,1,3
330,2,2
331,1,3
332,3,1
333,4,0
334,4,0
335,3,1
336,1,3
337,2,2
338,3,1
339,2,2
340,2,2
341,0,4
342,0,4
343,0,4
344,4,0
345,4,0
346,3,1
347,4,0
348,0,4
349,0,4
350,1,3
351,1,3
352,1,3
353,4,0
354,2,2
355,1,3
356,0,4
357,2,2
358,1,3
359,4,0
360,3,1
361,0,4
362,1,3
363,3,1
364,3,1
365,2,2
366,4,0
367,4,0
368,3,1
369,4,0
370,1,3
371,1,3
372,1,3
373,1,3
374,0,4
375,2,2
376,0,4
377,1,3
378,1,3
379,0,4
380,1,3
381,1,3
382,0,4
383,4,0
384,0,4
385,0,4
386,2,2
387,1,3
388,2,2
389,2,2
390,2,2
391,4,0
392,4,0
393,4,0
394,2,2
395,4,0
396,4,0
