Game Index,Bet Points Model 1,Bet Points Model 2
1,0,4
2,0,4
3,2,2
4,4,0
5,4,0
6,3,1
7,1,3
8,3,1
9,1,3
10,2,2
11,2,2
12,0,4
13,3,1
14,0,4
15,4,0
16,1,3
17,4,0
18,0,4
19,1,3
20,2,2
21,1,3
22,2,2
23,3,1
24,4,0
25,1,3
26,3,1
27,2,2
28,1,3
29,0,4
30,2,1
31,1,3
32,1,3
33,2,2
34,1,3
35,2,2
36,4,0
37,2,2
38,2,2
39,4,0
40,4,0
41,1,3
42,1,3
43,3,1
44,1,3
45,2,2
46,2,2
47,0,4
48,3,1
49,4,0
50,2,2
51,3,1
52,1,3
53,2,2
54,1,3
55,2,2
56,2,2
57,3,1
58,1,3
59,1,3
60,3,1
61,3,1
62,3,1
63,1,3
64,0,4
65,3,1
66,2,2
67,4,0
68,3,1
69,4,0
70,2,2
71,2,2
72,0,4
73,3,1
74,0,4
75,2,2
76,3,1
77,1,3
78,2,2
79,1,2
80,0,4
81,3,1
82,0,4
83,2,2
84,1,3
85,3,1
86,2,2
87,1,3
88,2,2
89,0,4
90,3,1
91,0,4
92,4,0
93,2,2
94,1,3
95,3,1
96,1,3
97,1,3
98,0,3
99,3,0
100,4,0
101,3,1
102,0,4
103,0,4
104,2,2
105,1,3
106,2,2
107,0,4
108,2,2
109,2,2
110,4,0
111,1,3
112,3,1
113,1,3
114,3,1
115,0,4
116,0,4
117,0,4
118,4,0
119,3,1
120,1,3
121,1,3
122,2,2
123,2,2
124,4,0
125,2,2
126,3,1
127,2,2
128,2,2
129,3,0
130,1,3
131,1,3
132,1,3
133,4,0
134,2,2
135,1,3
136,4,0
137,0,4
138,3,1
139,4,0
140,1,3
141,3,1
142,3,0
143,2,2
144,3,1
145,0,4
146,1,3
147,4,0
148,1,3
149,2,2
150,4,0
151,0,4
152,1,3
153,2,2
154,1,3
155,4,0
156,2,2
157,3,1
158,0,4
159,1,3
160,1,3
161,2,2
162,2,2
163,1,3
164,0,4
165,2,2
166,2,2
167,4,0
168,3,1
169,2,2
170,2,2
171,4,0
172,0,4
173,4,0
174,2,2
175,2,2
176,4,0
177,0,4
178,2,2
179,0,4
180,0,4
181,3,1
182,2,2
183,3,1
184,0,4
185,3,1
186,3,1
187,1,3
188,1,3
189,1,3
190,2,2
191,2,2
192,0,4
193,2,2
194,2,2
195,1,3
196,0,4
197,1,2
198,4,0
199,2,1
200,2,2
201,3,1
202,3,1
203,0,4
204,3,1
205,3,1
206,1,3
207,4,0
208,3,1
209,0,4
210,1,3
211,1,3
212,0,4
213,1,3
214,3,1
215,1,3
216,3,1
217,4,0
218,4,0
219,2,2
220,3,1
221,0,4
222,4,0
223,1,3
224,2,2
225,4,0
226,3,1
227,2,2
228,4,0
229,2,2
230,1,3
231,1,3
232,2,2
233,0,4
234,0,4
235,2,2
236,1,3
237,2,2
238,1,3
239,3,0
240,0,4
241,4,0
242,2,2
243,0,4
244,2,2
245,0,4
246,3,1
247,1,3
248,2,2
249,1,3
250,1,3
251,3,1
252,3,0
253,1,3
254,1,3
255,2,2
256,0,4
257,2,2
258,1,3
259,0,4
260,0,4
261,0,4
262,0,4
263,0,4
264,3,1
265,4,0
266,0,4
267,1,3
268,0,4
269,4,0
270,1,3
271,1,3
272,1,3
273,2,2
274,1,3
275,2,2
276,0,4
277,3,1
278,4,0
279,0,4
280,1,2
281,0,4
282,4,0
283,1,3
284,0,4
285,0,4
286,3,1
287,2,2
288,4,0
289,3,1
290,4,0
291,2,2
292,3,1
293,1,3
294,2,2
295,4,0
296,0,3
297,3,1
298,0,4
299,4,0
300,3,1
301,0,4
302,0,4
303,4,0
304,3,1
305,0,4
306,2,2
307,4,0
308,4,0
309,1,3
310,4,0
311,1,3
312,2,2
313,3,1
314,2,2
315,1,3
316,4,0
317,3,1
318,1,3
319,0,4
320,1,3
321,1,3
322,0,4
323,2,2
324,2,2
325,3,1
326,4,0
327,4,0
328,1,3
329,4,0
330,2,2
331,0,4
332,1,3
333,0,4
334,2,2
335,2,2
336,2,2
337,1,3
338,3,1
339,2,2
340,1,3
341,3,1
342,4,0
343,0,4
344,1,3
345,3,1
346,2,1
347,3,1
348,3,1
349,1,3
350,4,0
351,1,3
352,1,2
353,0,4
354,4,0
355,0,3
356,1,3
357,2,2
358,1,3
359,3,1
360,4,0
361,1,3
362,1,3
363,2,2
364,1,3
365,2,1
366,2,2
367,1,3
368,4,0
369,1,3
370,2,2
371,0,4
372,4,0
373,3,1
374,3,1
375,3,1
376,2,2
377,1,3
378,1,3
379,0,4
380,3,1
381,4,0
382,2,2
383,2,2
384,4,0
385,2,2
386,1,3
387,0,4
388,3,1
389,2,2
390,2,2
391,1,3
392,4,0
393,3,1
394,4,0
395,3,1
396,1,3
397,2,2
398,3,1
399,3,1
400,0,4
401,2,2
402,0,4
403,3,1
404,1,3
405,4,0
