Game Index,Bet Points Model 1,Bet Points Model 2
1,0,4
2,3,1
3,4,0
4,2,2
5,0,4
6,4,0
7,2,2
8,4,0
9,3,1
10,3,1
11,1,3
12,3,1
13,2,2
14,3,1
15,4,0
16,4,0
17,4,0
18,3,1
19,2,2
20,4,0
21,3,1
22,3,1
23,4,0
24,4,0
25,1,3
26,3,1
27,0,4
28,1,2
29,0,4
30,2,2
31,2,2
32,3,1
33,2,2
34,1,3
35,4,0
36,3,1
37,3,1
38,3,1
39,1,3
40,4,0
41,1,3
42,4,0
43,1,3
44,4,0
45,4,0
46,3,1
47,2,2
48,4,0
49,1,2
50,4,0
51,3,1
52,4,0
53,3,1
54,4,0
55,2,2
56,3,1
57,2,2
58,3,1
59,0,4
60,3,1
61,2,2
62,3,1
63,1,3
64,3,1
65,2,2
66,2,2
67,3,1
68,1,3
69,3,1
70,3,1
71,2,2
72,2,2
73,4,0
74,3,1
75,3,1
76,4,0
77,1,3
78,4,0
79,1,3
80,2,1
81,1,3
82,4,0
83,4,0
84,1,2
85,4,0
86,3,1
87,3,1
88,0,4
89,3,1
90,3,1
91,4,0
92,1,3
93,4,0
94,0,4
95,1,3
96,0,4
97,0,4
98,4,0
99,3,1
100,1,3
101,4,0
102,2,2
103,1,3
104,4,0
105,3,1
106,2,1
107,3,1
108,0,4
109,3,1
110,3,1
111,1,3
112,2,2
113,4,0
114,1,3
115,2,2
116,1,3
117,2,2
118,3,1
119,4,0
120,3,1
121,2,2
122,1,3
123,1,3
124,4,0
125,4,0
126,3,1
127,1,3
128,3,0
129,2,2
130,4,0
131,2,2
132,3,1
133,0,4
134,3,1
135,4,0
136,0,4
137,3,1
138,2,2
139,3,1
140,1,3
141,3,1
142,4,0
143,4,0
144,2,2
145,1,3
146,2,2
147,1,3
148,4,0
149,4,0
150,3,1
151,4,0
152,3,1
153,2,2
154,2,2
155,2,2
156,4,0
157,3,1
158,0,4
159,4,0
160,3,1
161,3,1
162,4,0
163,4,0
164,2,1
165,3,1
166,1,3
167,4,0
168,1,3
169,3,1
170,1,3
171,2,2
172,4,0
173,1,3
174,4,0
175,3,1
176,1,3
177,3,1
178,4,0
179,0,4
180,1,3
181,2,2
182,2,2
183,2,2
184,4,0
185,3,1
186,4,0
187,2,2
188,3,1
189,1,3
190,2,2
191,3,0
192,3,1
193,2,2
194,4,0
195,4,0
196,3,1
197,0,4
198,3,1
199,3,1
200,2,2
201,4,0
202,4,0
203,3,1
204,3,1
205,4,0
206,2,2
207,2,2
208,3,0
209,2,2
210,2,2
211,2,2
212,1,3
213,3,1
214,2,2
215,3,1
216,1,3
217,3,1
218,4,0
219,2,2
220,2,2
221,1,3
222,2,2
223,4,0
224,3,1
225,2,1
226,4,0
227,4,0
228,4,0
229,4,0
