Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,1,3
3,2,2
4,4,0
5,3,0
6,1,3
7,4,0
8,0,4
9,2,2
10,1,3
11,0,4
12,1,3
13,2,2
14,3,1
15,0,4
16,2,2
17,4,0
18,4,0
19,2,2
20,1,3
21,1,3
22,3,1
23,1,3
24,1,3
25,1,3
26,0,4
27,1,3
28,0,4
29,3,1
30,4,0
31,2,2
32,2,2
33,2,1
34,4,0
35,3,1
36,3,1
37,1,3
38,0,4
39,2,2
40,2,2
41,2,2
42,1,3
43,4,0
44,4,0
45,2,2
46,2,2
47,3,1
48,0,4
49,1,3
50,2,2
51,2,2
52,4,0
53,0,4
54,4,0
55,1,3
56,2,2
57,1,3
58,4,0
59,2,2
60,3,1
61,2,2
62,1,3
63,1,3
64,2,2
65,4,0
66,3,1
67,3,1
68,1,3
69,4,0
70,2,2
71,4,0
72,1,3
73,4,0
74,0,4
75,2,2
76,1,3
77,2,2
78,1,3
79,1,3
80,4,0
81,2,2
82,0,4
83,3,1
84,1,3
85,2,2
86,2,2
87,0,4
88,3,1
89,1,3
90,4,0
91,4,0
92,2,2
93,1,3
94,2,2
95,3,1
96,4,0
97,3,1
98,3,1
99,0,4
100,3,1
101,2,2
102,4,0
103,4,0
104,3,0
105,4,0
106,0,4
107,4,0
108,1,3
109,1,3
110,3,1
111,4,0
112,2,2
113,1,3
114,2,2
115,2,2
116,4,0
117,3,1
118,3,1
119,1,3
120,3,1
121,2,2
122,4,0
123,3,1
124,2,1
125,1,3
126,4,0
127,1,3
128,3,1
129,2,2
130,0,4
131,4,0
132,2,1
133,2,2
134,1,3
135,1,2
136,2,2
137,1,3
138,3,1
139,4,0
140,0,4
141,4,0
142,3,1
143,3,1
144,3,1
145,3,1
146,4,0
147,1,3
148,2,2
149,4,0
150,2,1
151,2,2
152,0,4
153,2,2
154,3,1
155,4,0
156,0,4
157,4,0
158,0,4
159,1,3
160,4,0
161,4,0
162,3,1
163,1,3
164,1,3
165,2,2
166,4,0
167,3,1
168,2,2
169,3,1
170,4,0
171,4,0
172,4,0
173,4,0
174,2,2
175,2,2
176,2,2
177,1,3
178,4,0
179,1,3
180,3,0
181,2,2
182,2,2
183,3,1
184,1,3
185,2,2
186,1,3
187,0,3
188,3,1
189,4,0
190,2,2
191,4,0
192,3,1
193,3,1
194,3,1
195,2,2
196,2,1
197,2,2
198,2,2
199,3,1
200,3,1
201,2,2
202,1,3
203,2,2
204,3,1
205,3,1
206,0,4
207,3,1
208,1,3
209,2,2
210,3,1
211,4,0
212,3,1
213,2,2
214,4,0
215,2,2
216,2,2
217,1,3
218,1,3
219,1,3
220,3,1
221,1,3
222,4,0
223,1,3
224,0,4
225,3,1
226,0,4
227,0,4
228,2,2
229,3,1
230,0,4
231,2,2
232,2,2
233,3,1
234,2,2
235,3,1
236,2,2
237,0,4
238,0,4
239,4,0
240,0,3
241,1,3
242,0,4
243,4,0
244,0,4
245,2,2
246,3,1
247,1,3
248,0,4
249,0,4
250,1,3
251,1,3
252,4,0
253,1,3
254,2,2
255,2,2
256,1,3
257,2,2
258,1,3
259,1,3
260,3,1
261,3,1
262,0,4
263,4,0
264,4,0
265,2,2
266,3,1
267,2,2
268,3,1
269,3,1
270,1,3
