Game Index,Bet Points Model 1,Bet Points Model 2
1,4,0
2,3,1
3,3,1
4,4,0
5,4,0
6,0,4
7,2,2
8,4,0
9,2,2
10,1,3
11,2,2
12,4,0
13,4,0
14,4,0
15,4,0
16,2,2
17,4,0
18,1,3
19,1,3
20,2,2
21,4,0
22,1,3
23,2,2
24,1,3
25,3,1
26,3,1
27,4,0
28,1,3
29,1,3
30,1,3
31,3,1
32,4,0
33,2,2
34,2,2
35,4,0
36,2,2
37,0,4
38,2,2
39,2,2
40,2,2
41,3,1
42,0,4
43,2,2
44,3,1
45,1,3
46,0,4
47,2,2
48,1,3
49,4,0
50,4,0
51,3,1
52,3,1
53,4,0
54,4,0
55,3,1
56,3,1
57,2,2
58,4,0
59,4,0
60,3,1
61,1,3
62,3,1
63,2,2
64,4,0
65,3,1
66,3,1
67,4,0
68,1,3
69,4,0
70,1,3
71,4,0
72,3,1
73,2,2
74,1,3
75,1,3
76,2,2
77,2,1
78,1,3
79,3,1
80,4,0
81,2,2
82,4,0
83,2,2
84,4,0
85,2,2
86,3,1
87,1,3
88,4,0
89,3,0
90,3,1
91,2,2
92,3,1
93,4,0
94,3,1
95,2,2
96,4,0
97,3,1
98,4,0
99,2,2
100,1,3
101,2,2
102,4,0
103,1,3
104,4,0
105,4,0
106,3,1
107,4,0
108,4,0
109,4,0
110,1,3
111,3,1
112,2,2
113,1,3
114,4,0
115,4,0
116,4,0
117,2,2
118,3,1
119,2,2
120,1,3
121,4,0
122,2,2
123,1,3
124,1,3
125,3,1
126,2,2
127,3,0
128,4,0
129,2,2
130,3,1
131,4,0
132,2,2
133,1,3
134,4,0
135,0,4
136,2,2
137,4,0
138,1,3
139,3,1
140,2,1
141,2,2
142,4,0
143,3,1
144,3,1
145,2,2
146,2,2
147,4,0
148,3,1
149,2,2
150,2,2
151,3,1
152,2,2
153,3,1
154,3,1
155,4,0
156,4,0
157,2,2
158,2,2
159,4,0
160,4,0
161,3,1
162,2,2
163,4,0
164,3,1
165,3,1
166,4,0
167,1,3
168,0,4
169,4,0
170,3,1
171,4,0
172,3,1
173,4,0
174,0,4
175,4,0
176,2,2
177,2,2
178,3,1
179,2,2
180,3,1
181,1,2
182,4,0
183,2,2
184,0,4
185,4,0
186,2,2
187,3,1
188,2,2
189,4,0
190,2,2
191,4,0
192,2,2
193,3,1
194,4,0
195,3,1
196,4,0
197,3,1
198,4,0
199,3,1
200,1,3
201,4,0
202,2,2
203,4,0
204,1,3
205,4,0
206,2,2
207,1,3
208,3,1
209,1,3
210,1,3
211,4,0
212,2,2
213,2,2
214,2,2
215,4,0
216,2,2
217,1,3
218,2,2
219,3,1
220,4,0
221,2,2
222,3,1
223,2,2
224,2,2
225,1,3
226,1,3
227,3,1
228,3,1
229,4,0
230,4,0
231,2,2
232,0,4
233,2,2
234,3,1
235,0,4
236,3,1
237,3,1
238,3,1
239,4,0
240,2,2
241,3,1
242,2,2
243,3,1
244,3,0
245,4,0
246,1,3
247,3,1
248,4,0
249,3,1
250,4,0
251,2,2
252,1,3
253,4,0
254,4,0
255,1,3
256,4,0
257,4,0
258,4,0
259,4,0
260,3,1
261,2,2
262,2,2
263,3,1
264,2,2
265,1,3
266,1,3
267,2,2
268,0,4
269,4,0
270,1,3
271,4,0
272,2,2
273,3,1
274,2,2
275,4,0
276,2,2
277,2,2
278,2,2
279,2,2
280,4,0
281,4,0
282,2,2
283,2,2
284,3,1
285,2,2
286,4,0
287,2,2
288,4,0
289,4,0
290,4,0
291,2,2
292,0,3
293,1,3
294,3,0
295,3,1
296,3,1
297,3,1
298,3,1
299,3,1
300,3,1
301,2,2
302,3,1
303,1,3
304,1,3
305,2,2
306,4,0
307,2,2
308,3,1
309,1,3
310,3,1
311,1,2
312,1,3
313,1,3
314,2,2
315,2,1
316,3,1
317,3,1
318,2,2
319,3,1
320,1,2
321,0,3
322,4,0
323,2,2
324,4,0
325,2,2
326,3,1
327,4,0
328,4,0
329,4,0
330,3,1
331,4,0
332,4,0
333,3,1
334,4,0
335,4,0
336,1,3
337,1,3
338,3,1
339,3,1
340,0,4
341,4,0
342,2,2
343,2,2
344,3,1
345,3,1
346,0,4
347,3,1
348,0,4
349,2,2
350,0,4
351,3,0
352,4,0
353,1,2
354,3,1
355,1,3
356,1,3
357,1,3
358,3,1
359,4,0
360,2,2
361,1,3
362,4,0
363,3,1
364,3,1
365,1,3
366,3,0
367,3,1
368,2,2
369,2,2
370,2,2
371,3,1
372,2,2
373,3,1
374,3,1
375,2,2
376,2,2
377,1,3
378,3,1
379,1,3
380,4,0
381,4,0
382,2,2
383,1,3
384,4,0
385,4,0
386,1,3
387,2,2
388,3,1
389,4,0
390,1,2
391,3,1
392,2,2
393,2,1
394,4,0
395,1,3
396,3,1
