Game Index,Bet Points Model 1,Bet Points Model 2
1,0,4
2,2,1
3,1,3
4,2,2
5,1,3
6,3,1
7,3,1
8,0,4
9,0,4
10,2,2
11,1,3
12,2,2
13,4,0
14,0,4
15,4,0
16,0,4
17,1,3
18,2,2
19,0,4
20,0,4
21,2,2
22,2,2
23,0,4
24,1,3
25,4,0
26,3,1
27,1,3
28,2,2
29,4,0
30,2,1
31,0,4
32,3,1
33,4,0
34,4,0
35,4,0
36,0,4
37,4,0
38,1,3
39,0,4
40,3,1
41,0,4
42,3,1
43,4,0
44,4,0
45,3,1
46,1,3
47,1,3
48,1,3
49,4,0
50,1,3
51,4,0
52,2,1
53,0,4
54,2,1
55,4,0
56,4,0
57,2,2
58,1,3
59,3,1
60,4,0
61,1,3
62,2,2
63,1,3
64,1,3
65,4,0
66,3,1
67,4,0
68,1,3
69,3,1
70,4,0
71,1,3
72,1,3
73,2,2
74,0,4
75,2,2
76,0,4
77,2,2
78,2,2
79,0,3
80,0,4
81,3,1
82,2,2
83,0,4
84,4,0
85,3,1
86,0,4
87,1,3
88,1,3
89,3,1
90,4,0
91,4,0
92,2,2
93,0,4
94,1,3
95,4,0
96,4,0
97,2,1
98,0,4
99,1,3
100,0,4
101,3,1
102,2,2
103,0,4
104,0,4
105,3,1
106,2,2
107,1,3
108,1,3
109,1,3
110,3,1
111,4,0
112,0,4
113,2,2
114,4,0
115,2,2
116,3,1
117,4,0
118,1,3
119,1,3
120,3,1
121,1,2
122,1,3
123,1,3
124,4,0
125,0,4
126,3,1
127,2,2
128,1,3
129,3,1
130,0,4
131,1,2
132,0,4
133,3,1
134,0,2
135,2,2
136,3,1
137,3,1
138,2,2
139,0,4
140,1,3
141,2,2
142,1,3
143,0,4
144,2,1
145,0,4
146,4,0
147,0,4
148,2,2
149,0,4
150,1,3
151,0,4
152,4,0
153,2,2
154,1,3
155,4,0
156,1,3
157,0,3
158,1,3
159,2,2
160,0,4
161,2,2
162,3,1
163,1,3
164,3,1
165,3,1
166,0,4
167,0,4
168,0,4
169,2,2
170,4,0
171,0,4
172,0,4
173,0,4
174,4,0
175,3,1
176,0,4
177,2,2
178,1,3
179,0,4
180,0,4
181,4,0
182,2,2
183,1,3
184,1,3
185,1,3
186,1,2
187,1,3
188,1,3
189,1,3
190,0,4
191,1,2
192,3,1
193,3,1
194,0,4
195,3,1
196,1,3
197,2,2
198,1,3
199,0,4
200,0,4
201,1,3
202,0,3
203,0,4
204,3,1
205,4,0
206,2,2
207,2,2
208,2,1
209,2,2
210,3,1
211,0,4
212,2,1
213,0,4
214,0,4
215,1,3
216,0,4
217,2,2
218,1,3
219,2,2
220,2,2
221,0,4
222,0,4
223,1,3
224,2,2
225,0,4
226,0,4
227,3,1
228,0,4
229,4,0
230,0,4
231,0,4
232,1,3
233,0,4
234,2,2
235,1,3
236,2,2
237,2,2
238,3,1
239,2,2
240,3,1
241,0,4
242,1,3
243,2,2
244,1,3
245,2,2
246,0,4
247,3,1
248,0,4
249,2,2
250,0,2
251,1,3
252,4,0
253,1,3
254,1,3
255,0,4
256,2,2
257,3,1
258,2,2
259,4,0
260,1,3
261,3,1
262,1,3
263,2,2
264,0,4
265,0,4
266,2,2
267,0,4
268,4,0
269,0,4
270,0,4
271,1,3
272,1,3
273,3,1
274,0,4
275,0,4
276,0,4
277,1,3
278,3,1
279,0,4
280,0,4
281,2,2
282,2,2
283,1,3
284,3,1
285,1,3
286,2,2
287,3,1
288,3,1
289,3,1
290,2,2
291,3,1
292,3,1
293,2,2
294,1,3
295,4,0
296,0,4
297,0,4
298,4,0
299,2,2
300,1,2
301,0,4
302,2,2
303,0,4
304,3,1
305,2,2
306,4,0
307,1,3
308,3,1
309,1,3
310,1,3
311,0,4
312,1,3
313,2,2
314,0,4
315,2,2
316,3,1
317,4,0
318,3,1
319,4,0
320,1,3
321,1,3
322,4,0
323,1,3
324,3,1
325,0,4
326,1,3
327,0,4
328,1,3
329,1,3
330,3,1
331,1,3
332,0,4
333,3,0
334,2,2
335,3,1
336,0,4
337,2,2
338,3,1
339,4,0
340,3,1
341,4,0
342,1,3
343,4,0
344,1,3
345,2,2
346,3,1
347,0,4
348,2,2
349,0,3
350,1,3
351,0,4
352,3,1
353,0,4
354,1,2
355,1,3
356,2,2
357,3,1
358,2,2
359,0,4
360,0,4
361,4,0
362,4,0
363,2,2
364,2,2
365,0,4
366,0,4
367,1,3
368,1,3
369,4,0
370,2,2
371,1,3
372,3,1
373,0,4
374,2,2
375,0,4
376,2,2
377,2,2
378,2,2
379,2,2
380,2,2
381,1,3
382,1,3
383,0,4
384,0,4
385,2,2
386,4,0
387,0,4
388,1,3
389,3,1
390,1,3
391,0,4
392,1,2
393,2,2
394,1,3
395,0,4
396,4,0
397,2,2
398,1,3
399,3,1
400,2,2
401,3,1
402,0,4
403,0,4
404,2,2
405,0,4
406,1,3
407,1,3
408,3,1
409,3,1
410,2,2
411,0,4
412,0,4
413,0,4
414,2,2
415,0,4
416,3,1
417,2,2
418,3,1
419,2,2
420,3,1
421,0,4
422,4,0
423,4,0
424,2,1
425,3,1
426,3,1
427,3,1
428,1,3
429,1,3
430,3,1
431,0,4
432,1,3
433,2,2
434,3,1
435,2,2
436,2,2
437,1,3
438,3,1
439,1,3
440,1,3
441,1,3
442,3,1
443,4,0
444,2,2
445,1,3
446,4,0
447,2,2
448,2,2
449,4,0
450,3,1
451,3,1
452,2,2
453,0,4
454,0,4
455,2,2
456,2,2
457,2,2
458,2,2
459,1,2
460,2,2
461,3,1
462,3,1
463,2,2
464,4,0
465,2,2
466,2,1
467,2,2
468,4,0
469,1,3
470,1,3
471,2,2
472,2,2
473,3,1
474,0,4
475,2,2
476,1,3
477,3,1
478,4,0
479,1,3
480,3,1
481,1,3
482,0,4
483,0,4
484,3,1
485,1,3
486,2,2
487,4,0
488,0,4
489,1,3
490,1,3
491,4,0
492,2,1
493,3,1
494,2,2
495,0,4
496,1,3
497,1,3
498,4,0
499,2,2
500,1,2
501,2,2
502,1,3
503,1,3
504,3,1
505,4,0
506,3,1
507,3,1
508,2,2
509,4,0
510,2,2
511,4,0
512,2,2
513,0,4
514,0,4
515,1,3
516,2,2
517,0,4
518,0,4
519,3,0
520,1,3
521,3,1
522,1,3
523,4,0
524,4,0
525,4,0
526,4,0
527,2,2
528,3,1
529,4,0
530,2,2
531,3,1
532,2,2
533,1,2
534,0,4
535,0,4
536,1,3
537,0,4
538,2,2
539,3,1
540,1,2
541,3,1
542,2,2
543,0,4
544,2,2
545,2,2
546,1,3
547,4,0
548,3,1
549,4,0
550,1,3
551,4,0
552,2,2
553,2,2
554,0,4
555,4,0
556,2,2
557,0,4
558,2,2
559,3,1
560,0,4
561,3,1
562,0,4
563,0,3
564,2,2
565,2,1
566,1,3
567,0,4
568,1,3
569,2,2
570,1,3
571,3,1
572,2,2
573,3,1
574,0,4
575,2,1
576,3,1
577,2,2
578,2,2
579,1,2
580,2,2
581,1,3
582,2,2
583,0,4
584,4,0
585,3,1
586,3,0
587,2,2
588,2,2
589,1,3
590,3,1
591,3,1
592,2,2
593,2,2
594,3,1
595,3,1
596,3,1
597,0,4
598,4,0
599,1,3
600,1,2
601,2,2
602,0,4
603,4,0
604,1,3
605,0,3
606,3,1
607,3,1
608,1,3
609,2,2
610,3,1
611,4,0
612,3,1
613,0,4
614,4,0
615,2,2
616,0,4
617,3,1
618,1,3
619,3,1
620,1,3
621,1,3
622,0,4
623,1,3
624,3,1
625,4,0
626,2,2
627,0,4
628,1,3
629,3,1
630,2,2
631,1,3
632,0,4
633,2,2
634,3,1
635,2,2
636,3,1
637,3,1
638,0,4
639,1,3
640,1,3
641,4,0
642,1,3
643,1,2
644,4,0
645,0,4
646,4,0
647,0,3
648,4,0
649,2,2
650,2,2
651,1,3
652,1,3
653,4,0
654,3,1
655,0,4
656,2,2
657,4,0
658,3,1
659,3,1
660,4,0
661,3,1
662,2,2
663,3,1
664,0,4
665,1,3
666,2,2
667,4,0
668,0,4
669,1,3
670,1,3
671,1,2
672,2,1
673,3,1
674,0,4
675,2,2
676,3,1
677,0,4
678,2,2
679,1,3
680,0,4
681,4,0
682,4,0
683,0,4
684,2,2
685,0,4
686,1,3
687,0,4
688,2,2
689,2,2
690,1,2
691,3,1
692,3,1
693,3,1
694,2,1
695,2,2
696,1,3
697,0,4
698,4,0
699,1,3
700,3,1
701,1,3
702,2,2
703,2,2
704,2,2
705,4,0
706,3,1
707,2,2
708,1,3
709,1,2
710,4,0
711,4,0
712,2,2
713,2,2
714,2,2
715,2,2
716,2,2
717,1,3
718,0,4
719,2,2
720,1,3
721,0,4
722,3,1
723,1,3
724,0,4
725,1,3
726,3,1
727,1,3
728,2,2
729,0,4
730,2,2
731,0,4
732,1,3
733,1,3
734,1,3
735,1,3
736,3,1
737,0,4
738,3,1
739,4,0
740,0,4
741,2,2
742,1,3
743,2,2
744,4,0
745,0,4
746,0,4
747,4,0
748,4,0
749,1,3
750,1,3
751,3,1
752,0,4
753,2,2
754,2,2
755,3,1
756,3,1
757,1,3
758,1,3
759,2,2
760,3,1
761,1,3
762,1,3
763,3,1
764,0,4
765,2,2
766,0,4
767,1,3
768,2,2
769,2,2
770,3,0
771,4,0
772,1,3
773,4,0
774,3,1
775,3,1
776,4,0
777,2,2
778,2,2
779,1,3
780,3,1
781,3,1
782,4,0
783,3,1
784,2,2
785,1,3
786,3,1
787,0,4
788,2,2
789,2,2
790,4,0
791,3,1
792,0,4
793,1,3
794,3,1
795,0,4
796,4,0
797,2,2
798,1,3
799,1,3
800,1,3
801,1,3
802,0,4
803,0,4
804,3,1
805,2,2
806,1,3
807,3,1
808,3,1
809,4,0
810,2,2
811,0,4
812,0,4
813,1,3
814,2,2
815,0,4
816,2,2
817,0,3
818,4,0
819,4,0
820,2,2
821,3,1
822,0,4
823,2,2
824,3,1
825,2,2
826,1,3
827,2,2
828,0,4
829,4,0
830,3,1
831,2,2
832,0,4
833,0,4
834,0,4
835,3,1
836,3,1
837,1,3
838,2,2
839,2,2
840,2,2
841,0,4
842,1,3
843,0,4
844,2,2
845,1,3
846,1,3
847,3,1
848,3,1
849,2,2
850,3,1
851,0,4
852,2,2
853,4,0
854,2,2
855,1,3
856,1,3
857,1,3
858,1,3
859,0,4
860,4,0
861,0,4
862,1,3
863,1,3
864,2,2
865,1,3
866,2,1
867,3,1
868,4,0
869,1,3
870,2,2
871,0,4
872,0,4
873,3,1
874,3,1
875,2,2
876,0,4
877,2,2
878,0,4
879,1,3
880,1,3
881,3,1
882,0,4
883,1,3
884,0,4
885,0,4
886,2,2
887,2,2
888,2,2
889,1,3
890,2,2
891,2,2
892,4,0
893,3,1
894,2,2
895,2,2
896,3,1
897,0,4
898,4,0
899,2,2
900,0,4
901,1,3
902,0,4
903,1,3
904,3,1
905,0,4
906,4,0
907,0,4
908,1,3
909,3,1
