Game Index,Bet Points Model 1,Bet Points Model 2
1,3,1
2,0,4
3,1,3
4,4,0
5,0,4
6,0,4
7,1,3
8,3,1
9,3,1
10,0,4
11,1,3
12,1,3
13,3,0
14,0,4
15,0,3
16,2,2
17,4,0
18,1,3
19,0,4
20,4,0
21,1,3
22,2,2
23,4,0
24,3,1
25,2,2
26,4,0
27,2,2
28,0,4
29,3,1
30,3,1
31,2,1
32,0,4
33,4,0
34,1,3
35,1,3
36,1,3
37,3,1
38,4,0
39,3,1
40,2,2
41,4,0
42,2,2
43,1,3
44,4,0
45,2,2
46,3,1
47,1,3
48,3,1
49,3,1
50,1,3
51,2,2
52,1,3
53,1,2
54,0,4
55,2,2
56,1,3
57,2,2
58,0,4
59,2,2
60,4,0
61,1,3
62,0,4
63,3,1
64,3,1
65,4,0
66,1,3
67,4,0
68,2,1
69,3,1
70,2,2
71,1,3
72,1,3
73,2,2
74,0,4
75,2,2
76,3,1
77,2,2
78,3,1
79,0,4
80,3,1
81,1,3
82,3,1
83,2,2
84,1,3
85,1,3
86,4,0
87,3,1
88,2,2
89,2,2
90,1,3
91,0,4
92,2,2
93,0,4
94,1,3
95,1,3
96,4,0
97,4,0
98,3,1
99,1,3
100,3,1
101,3,1
102,2,2
103,1,3
104,2,2
105,1,3
106,4,0
107,3,1
108,2,2
109,3,1
110,1,3
111,3,1
112,2,2
113,1,3
114,1,2
115,3,1
116,2,2
117,2,2
118,1,3
119,1,3
120,2,2
121,4,0
122,3,1
123,0,4
124,1,3
125,3,1
126,2,2
127,0,4
128,3,1
129,1,3
130,2,2
131,1,3
132,0,3
133,0,4
134,2,2
135,1,3
136,0,3
137,4,0
138,2,2
139,0,4
140,4,0
141,1,3
142,2,2
143,1,3
144,4,0
145,3,1
146,2,2
147,3,0
148,3,1
149,0,4
150,4,0
151,0,3
152,1,3
153,2,2
154,4,0
155,4,0
156,4,0
157,1,3
158,3,1
159,0,4
160,4,0
161,2,2
162,4,0
163,1,3
164,0,4
165,1,3
166,1,3
167,0,4
168,1,3
169,0,4
170,2,2
171,3,1
172,1,3
173,1,3
174,1,3
175,2,2
176,3,1
177,4,0
178,3,1
179,1,3
180,1,3
181,3,1
182,0,4
183,1,3
184,0,4
185,0,4
186,0,4
187,1,3
188,2,2
189,3,1
190,1,3
191,2,2
192,1,3
193,3,1
194,0,4
195,0,4
196,3,1
197,3,0
198,3,1
199,2,2
200,3,1
201,4,0
202,1,3
203,4,0
204,2,2
205,1,3
206,4,0
207,3,1
208,1,3
209,0,4
210,1,3
211,4,0
212,2,2
213,0,4
214,2,2
215,2,2
216,1,3
217,1,3
218,2,2
219,3,1
220,1,3
221,4,0
222,4,0
223,3,1
224,0,4
225,0,4
226,0,4
227,4,0
228,4,0
229,2,2
230,3,1
231,2,2
232,3,1
233,2,2
234,2,2
235,0,4
236,1,3
237,4,0
238,1,3
239,2,2
240,2,2
241,4,0
242,1,3
243,2,2
244,2,2
245,3,1
246,2,2
247,0,4
248,2,1
249,3,1
