Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,1,3
3,4,0
4,1,3
5,0,4
6,4,0
7,1,3
8,2,2
9,1,3
10,1,3
11,0,4
12,1,3
13,1,3
14,1,3
15,4,0
16,0,4
17,2,2
18,3,1
19,2,2
20,0,4
21,0,4
22,2,2
23,4,0
24,0,4
25,0,4
26,2,2
27,3,1
28,3,1
29,0,4
30,1,3
31,4,0
32,2,2
33,3,1
34,3,1
35,4,0
36,3,1
37,4,0
38,2,1
39,0,4
40,3,1
41,0,4
42,0,4
43,1,3
44,0,4
45,3,0
46,0,4
47,0,4
48,0,4
49,3,1
50,2,2
51,2,2
52,2,2
53,1,3
54,3,1
55,3,1
56,1,3
57,0,4
58,0,4
59,1,3
60,4,0
61,3,1
62,3,1
63,3,0
64,0,3
65,3,1
66,4,0
67,3,1
68,4,0
69,2,2
70,0,4
71,4,0
72,2,2
73,3,1
74,3,1
75,0,4
76,3,1
77,2,2
78,0,4
79,2,2
80,3,1
81,4,0
82,3,1
83,4,0
84,0,4
85,0,4
86,2,2
87,4,0
88,2,2
89,1,3
90,1,3
91,4,0
92,2,2
93,4,0
94,1,3
95,0,4
96,0,3
97,2,2
98,1,3
99,1,3
100,4,0
101,3,0
102,0,4
103,3,1
104,1,3
105,4,0
106,2,2
107,3,0
108,2,2
109,2,2
110,2,2
111,2,2
112,4,0
113,2,2
114,0,4
115,2,2
116,2,2
117,0,4
118,0,4
119,2,2
120,1,3
121,4,0
122,0,4
123,0,4
124,4,0
125,0,4
126,1,3
127,0,4
128,0,4
129,0,4
130,2,2
131,3,1
132,1,3
133,4,0
134,0,4
135,0,4
136,0,4
137,3,1
138,0,4
139,0,4
140,1,3
141,0,4
142,3,1
143,1,3
144,3,1
145,0,4
146,4,0
147,1,3
148,1,3
149,0,4
150,3,1
151,4,0
152,1,3
153,3,1
154,3,1
155,0,4
156,2,2
157,4,0
158,1,3
159,2,2
160,1,3
161,3,1
162,2,2
163,3,1
164,2,2
165,1,3
166,3,1
167,1,3
168,0,3
169,2,1
170,2,2
171,0,4
172,3,1
173,0,4
174,3,1
175,0,4
176,4,0
177,3,1
178,2,2
179,2,2
180,2,2
181,3,1
182,3,1
183,1,3
184,3,1
185,4,0
186,0,4
187,2,2
188,4,0
189,2,2
190,3,1
191,3,1
192,2,2
193,4,0
194,0,4
195,0,4
196,1,3
197,2,2
198,2,2
199,3,1
200,4,0
201,2,2
202,4,0
203,1,3
204,0,4
205,0,4
206,2,1
207,2,2
208,3,1
209,2,2
210,1,3
211,1,3
212,2,2
213,1,3
214,3,0
215,0,4
216,2,2
217,3,1
218,2,2
219,4,0
220,2,2
221,4,0
222,2,2
223,0,4
224,0,4
225,4,0
226,0,4
227,0,4
228,4,0
229,2,2
230,1,3
231,1,3
232,3,1
233,4,0
234,0,4
235,4,0
236,2,2
237,2,2
238,4,0
239,4,0
240,1,3
241,4,0
242,0,4
243,3,1
244,0,4
245,2,2
246,4,0
247,4,0
248,0,4
249,0,4
250,3,1
251,1,3
252,0,4
253,2,2
254,1,2
255,1,2
256,2,2
257,1,3
258,2,2
259,2,2
260,3,1
261,1,3
262,1,3
263,2,2
264,2,2
265,0,4
266,2,2
267,3,1
268,1,2
269,1,3
270,0,3
