Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,0,4
3,1,3
4,1,2
5,4,0
6,1,3
7,1,3
8,0,4
9,2,2
10,0,4
11,2,2
12,0,4
13,0,4
14,4,0
15,0,4
16,0,4
17,0,4
18,4,0
19,2,2
20,3,1
21,2,2
22,1,3
23,2,2
24,2,2
25,4,0
26,0,4
27,2,2
28,1,3
29,3,1
30,1,2
31,1,3
32,4,0
33,3,1
34,1,3
35,3,1
36,3,1
37,0,3
38,3,1
39,0,4
40,4,0
41,1,3
42,1,3
43,3,1
44,0,4
45,1,3
46,0,4
47,0,4
48,1,3
49,1,3
50,2,2
51,1,3
52,3,1
53,3,1
54,0,4
55,2,2
56,3,1
57,1,2
58,3,1
59,4,0
60,1,3
61,0,4
62,1,3
63,0,4
64,0,4
65,1,3
66,1,3
67,1,3
68,4,0
69,0,4
70,0,3
71,0,4
72,0,4
73,4,0
74,4,0
75,3,1
76,2,2
77,1,3
78,1,3
79,1,2
80,0,4
81,0,4
82,1,3
83,2,2
84,4,0
85,0,4
86,3,1
87,1,3
88,1,3
89,2,2
90,1,3
91,1,3
92,0,4
93,2,2
94,2,2
95,0,4
96,2,2
97,2,2
98,1,3
99,0,4
100,1,3
101,4,0
102,1,3
103,3,1
104,3,1
105,3,1
106,2,2
107,2,2
108,2,2
109,2,2
110,3,1
111,1,3
112,4,0
113,2,2
114,2,2
115,0,4
116,3,1
117,3,0
118,1,3
119,0,4
120,2,2
121,0,4
122,0,4
123,0,4
124,3,1
125,1,3
126,1,3
127,0,4
128,0,4
129,2,2
130,1,3
131,1,3
132,3,1
133,1,3
134,0,4
135,4,0
136,4,0
137,1,3
138,2,2
139,0,4
140,1,3
141,3,1
142,3,1
143,0,4
144,3,1
145,2,2
146,1,3
147,1,3
148,0,4
149,0,4
150,3,1
151,0,4
152,3,1
153,0,4
154,2,2
155,1,3
156,3,1
157,0,4
158,2,2
159,4,0
160,1,3
161,1,3
162,0,4
163,4,0
164,3,1
165,1,3
166,0,3
167,1,3
168,1,3
169,2,2
170,1,3
171,1,3
172,1,3
173,1,3
174,0,4
175,3,1
176,1,3
177,4,0
178,0,4
179,3,1
180,4,0
181,2,2
182,2,2
183,0,4
184,4,0
185,0,4
186,2,2
187,0,4
188,0,4
189,2,2
190,2,2
191,1,3
192,3,1
193,0,4
194,0,4
195,3,1
196,2,2
197,0,4
198,2,2
199,0,4
200,0,4
201,1,3
202,1,3
203,2,2
204,2,2
205,4,0
206,2,2
207,4,0
208,0,4
209,0,4
210,4,0
211,1,3
212,1,3
213,1,3
214,3,1
215,3,1
216,4,0
217,0,4
218,2,1
219,1,3
220,2,2
221,1,3
222,1,3
223,3,1
224,0,4
225,2,2
226,1,3
227,1,3
228,0,4
229,0,4
230,2,2
231,0,4
232,0,4
233,2,2
234,0,4
235,2,2
236,4,0
237,3,1
238,3,1
239,3,1
240,1,3
241,0,4
242,0,4
243,0,4
244,2,2
245,2,2
246,4,0
247,4,0
248,2,2
249,2,2
250,4,0
251,4,0
252,0,4
253,2,2
254,3,1
255,3,1
256,0,4
257,2,2
258,1,2
259,0,4
260,3,1
261,2,2
262,2,2
263,2,2
264,1,2
265,1,3
266,3,1
267,0,4
268,3,1
269,1,3
270,2,2
271,2,2
272,4,0
273,1,2
274,0,4
275,0,4
276,0,4
277,1,2
278,4,0
279,0,4
280,4,0
281,1,3
282,4,0
283,0,4
284,0,4
285,0,4
286,2,2
287,0,4
288,1,3
289,0,3
290,0,4
291,2,2
292,1,3
293,0,4
294,1,3
295,1,3
296,0,4
297,2,2
298,3,1
299,2,2
300,4,0
301,0,3
302,0,4
303,0,4
304,4,0
305,2,2
306,0,4
