Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,3,1
3,4,0
4,2,2
5,0,4
6,4,0
7,2,2
8,1,3
9,2,2
10,2,2
11,2,1
12,2,2
13,3,1
14,0,4
15,3,1
16,2,1
17,1,3
18,2,2
19,2,2
20,0,4
21,0,4
22,3,1
23,4,0
24,1,3
25,3,1
26,3,1
27,4,0
28,4,0
29,4,0
30,2,2
31,1,3
32,2,2
33,3,1
34,0,4
35,4,0
36,2,2
37,4,0
38,4,0
39,0,4
40,3,1
41,2,2
42,2,1
43,1,3
44,4,0
45,3,1
46,2,2
47,2,2
48,4,0
49,1,3
50,2,2
51,2,1
52,2,2
53,2,2
54,4,0
55,2,2
56,4,0
57,1,3
58,2,2
59,3,1
60,4,0
61,3,1
62,3,1
63,3,1
64,3,1
65,1,3
66,3,1
67,3,1
68,1,3
69,4,0
70,2,2
71,3,1
72,4,0
73,3,1
74,4,0
75,4,0
76,0,4
77,1,3
78,3,1
79,3,1
80,2,2
81,4,0
82,0,4
83,0,3
84,4,0
85,3,1
86,4,0
87,1,3
88,2,2
89,4,0
90,0,4
91,4,0
92,2,2
93,2,2
94,2,2
95,2,2
96,1,3
97,2,2
98,4,0
99,2,2
100,4,0
101,3,1
102,0,4
103,1,3
104,2,2
105,1,3
106,3,1
107,3,1
108,0,4
109,3,1
110,2,2
111,2,2
112,2,2
113,3,1
114,1,3
115,3,1
116,3,1
117,4,0
118,0,4
119,3,1
120,2,2
121,0,4
122,2,2
123,2,2
124,3,1
125,1,3
126,2,2
127,2,1
128,2,2
129,4,0
130,2,2
131,0,4
132,4,0
133,3,1
134,2,2
135,1,3
136,2,1
137,2,2
138,4,0
139,1,2
140,3,1
141,2,1
142,1,3
143,3,1
144,4,0
145,4,0
146,4,0
147,2,2
148,3,1
149,4,0
150,1,3
151,3,1
152,2,2
153,3,0
154,3,1
155,4,0
156,2,2
157,1,3
158,1,3
159,1,3
160,1,3
161,4,0
162,3,1
163,2,2
164,3,1
165,4,0
166,3,1
167,2,2
168,4,0
169,4,0
170,1,3
171,0,4
172,1,3
173,3,1
174,1,2
175,2,2
176,3,1
177,2,2
178,0,4
179,2,2
180,1,3
181,4,0
182,2,2
183,2,2
184,2,2
185,1,3
186,3,1
187,2,2
188,1,3
189,0,4
190,4,0
191,2,2
192,1,3
193,1,2
194,3,1
195,3,1
196,2,2
197,3,1
198,3,1
199,3,1
200,3,1
201,3,1
202,1,3
203,2,1
204,0,4
205,2,2
206,3,1
207,2,1
208,3,1
209,2,2
210,2,2
211,4,0
212,3,1
213,3,1
214,0,4
215,3,1
216,3,1
217,0,4
218,4,0
219,3,1
220,1,3
221,0,4
222,2,2
223,2,2
224,4,0
225,0,3
226,3,1
227,0,4
228,4,0
229,2,2
230,2,2
231,4,0
232,2,2
233,3,1
234,2,2
235,2,2
236,4,0
237,4,0
238,3,1
239,2,1
240,1,3
241,3,1
242,0,4
243,3,1
244,3,1
245,1,3
246,2,2
247,4,0
248,3,1
249,0,4
250,1,3
251,4,0
252,4,0
253,2,2
254,3,1
255,0,4
256,3,1
257,1,3
258,3,1
259,1,3
260,3,1
261,0,4
262,0,4
263,0,4
264,3,1
265,3,1
266,0,4
267,2,2
268,4,0
269,3,1
270,2,2
271,4,0
272,4,0
273,3,1
274,2,2
275,2,2
276,0,4
277,4,0
278,0,4
279,3,1
280,2,2
281,1,3
282,4,0
283,3,1
284,1,3
285,4,0
286,0,4
287,4,0
288,2,2
289,2,2
290,0,3
291,4,0
292,0,3
293,1,3
294,3,1
295,0,4
296,1,3
297,2,2
298,2,2
299,4,0
300,3,1
301,3,1
302,2,2
303,2,2
304,1,3
305,2,2
306,3,1
307,3,1
308,0,4
309,2,2
310,2,2
311,1,3
312,0,4
313,1,3
314,3,1
315,0,4
316,3,1
317,3,1
318,1,3
319,2,2
320,1,3
321,2,2
322,1,2
323,3,1
324,1,3
325,1,3
326,2,2
327,2,2
328,2,2
329,3,1
330,3,1
331,4,0
332,3,1
333,2,2
334,3,1
335,4,0
336,4,0
337,2,2
338,0,4
339,4,0
340,0,4
341,3,1
342,3,1
343,1,3
344,1,3
345,2,2
346,1,3
347,0,4
348,4,0
349,1,2
350,4,0
351,1,3
352,3,1
353,1,3
354,4,0
355,4,0
356,0,4
357,4,0
358,0,4
359,4,0
360,4,0
361,2,2
362,0,4
363,2,2
364,1,3
365,1,3
366,0,4
367,2,2
368,4,0
369,0,4
370,3,1
371,2,2
372,0,4
373,1,3
374,1,3
375,3,1
376,2,2
377,2,2
378,1,3
379,3,1
380,1,3
381,4,0
382,3,1
383,2,2
384,1,3
385,3,1
386,0,4
387,4,0
388,1,3
389,3,1
390,2,2
391,2,2
392,0,4
393,1,3
394,3,1
395,3,1
396,2,2
397,0,3
398,1,3
399,4,0
400,4,0
401,4,0
402,1,3
403,4,0
404,4,0
405,3,0
406,3,1
407,0,4
408,1,3
409,3,1
410,1,3
411,1,3
412,3,1
413,2,2
414,3,1
415,3,1
416,3,1
417,1,3
418,1,3
419,3,1
420,3,1
421,3,1
422,3,0
423,1,3
424,3,1
425,1,3
426,2,2
427,1,3
428,4,0
429,3,1
430,1,3
431,0,4
432,2,2
433,1,3
434,1,3
435,1,3
436,4,0
437,3,1
438,0,3
439,1,3
440,3,0
441,1,3
442,2,2
443,2,2
444,0,4
445,4,0
446,2,2
447,2,2
448,4,0
449,4,0
450,3,1
451,3,0
