Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,1,3
3,3,1
4,2,2
5,1,3
6,3,1
7,4,0
8,3,1
9,3,1
10,2,2
11,3,1
12,3,1
13,1,2
14,1,3
15,1,3
16,4,0
17,2,2
18,2,1
19,3,1
20,1,3
21,0,4
22,3,1
23,3,0
24,1,3
25,2,2
26,3,1
27,4,0
28,2,2
29,4,0
30,1,3
31,0,4
32,1,3
33,1,3
34,2,2
35,3,1
36,2,2
37,2,2
38,2,2
39,2,2
40,3,1
41,3,1
42,4,0
43,0,4
44,4,0
45,1,3
46,0,4
47,1,3
48,1,3
49,3,0
50,0,4
51,2,1
52,2,2
53,4,0
54,4,0
55,4,0
56,0,4
57,1,3
58,2,2
59,2,2
60,0,4
61,2,2
62,2,1
63,3,1
64,2,2
65,3,1
66,3,1
67,2,2
68,3,1
69,4,0
70,2,2
71,1,3
72,3,1
73,3,1
74,2,2
75,4,0
76,4,0
77,1,3
78,3,1
79,4,0
80,3,1
81,4,0
82,4,0
83,2,2
84,2,2
85,4,0
86,1,3
87,3,1
88,1,3
89,2,2
90,3,1
91,1,3
92,4,0
93,4,0
94,3,1
95,4,0
96,3,1
97,1,3
98,1,3
99,2,2
100,2,2
101,2,2
102,1,3
103,3,1
104,4,0
105,0,4
106,1,3
107,3,1
108,0,4
109,4,0
110,0,4
111,4,0
112,4,0
113,2,2
114,3,1
115,3,1
116,4,0
117,1,3
118,4,0
119,2,2
120,0,4
121,0,4
122,3,1
123,4,0
124,4,0
125,1,3
126,1,3
127,3,1
128,3,1
129,4,0
130,2,2
131,1,3
132,4,0
133,4,0
134,1,3
135,4,0
136,1,3
137,1,3
138,3,1
139,4,0
140,3,1
141,2,2
142,4,0
143,3,1
144,2,2
145,4,0
146,3,1
147,3,1
148,1,3
149,3,1
150,2,2
151,4,0
152,2,2
153,0,4
154,4,0
155,3,1
156,3,1
157,3,1
158,0,4
159,1,2
160,2,2
161,0,4
162,1,3
163,4,0
164,3,1
165,1,3
166,1,3
167,3,1
168,3,1
169,4,0
170,1,3
171,1,3
172,4,0
173,3,1
174,3,1
175,3,1
176,2,2
177,0,4
178,3,1
179,1,3
180,1,3
181,3,1
182,0,4
183,2,2
184,2,2
185,4,0
186,3,1
187,2,2
188,2,2
189,1,3
190,3,1
191,3,1
192,3,1
193,2,2
194,2,2
195,2,2
196,3,1
197,0,4
198,4,0
199,0,4
200,3,1
201,3,1
202,2,2
203,1,3
204,0,4
205,0,4
206,4,0
207,1,2
208,3,0
209,1,3
210,3,1
211,2,2
212,4,0
213,4,0
214,1,3
215,4,0
216,2,2
217,3,1
218,1,3
219,4,0
220,1,3
221,1,3
222,1,3
223,3,1
224,4,0
225,2,2
226,0,4
227,4,0
228,3,1
229,2,2
230,1,3
231,3,1
232,4,0
233,0,4
234,3,1
235,4,0
236,3,1
237,0,4
238,4,0
239,1,3
240,1,3
241,0,4
242,1,3
243,3,1
244,2,2
245,2,2
246,3,1
247,2,2
248,4,0
249,3,1
250,4,0
251,3,1
252,0,4
253,1,3
254,4,0
255,0,4
256,2,2
257,4,0
258,2,2
259,1,3
260,2,2
261,3,1
262,4,0
263,3,1
264,4,0
265,4,0
266,4,0
267,0,4
268,1,3
269,2,2
270,4,0
