Game Index,Bet Points Model 1,Bet Points Model 2
1,3,1
2,2,2
3,4,0
4,1,3
5,1,3
6,3,1
7,1,3
8,0,4
9,2,2
10,1,3
11,1,3
12,2,2
13,2,2
14,4,0
15,4,0
16,0,4
17,3,1
18,2,2
19,4,0
20,3,1
21,1,3
22,2,2
23,0,3
24,3,1
25,1,3
26,4,0
27,3,1
28,2,2
29,3,0
30,2,2
31,2,2
32,4,0
33,3,1
34,3,1
35,2,2
36,1,3
37,3,1
38,0,4
39,2,2
40,2,2
41,2,2
42,2,2
43,2,2
44,2,2
45,2,2
46,4,0
47,2,2
48,1,3
49,3,1
50,4,0
51,0,4
52,3,1
53,2,2
54,3,1
55,3,1
56,4,0
57,2,2
58,1,3
59,1,3
60,3,1
61,2,2
62,0,4
63,1,3
64,1,3
65,0,4
66,2,2
67,3,1
68,0,4
69,2,2
70,0,4
71,4,0
72,3,1
73,0,4
74,1,2
75,2,2
76,2,2
77,2,2
78,1,3
79,1,3
80,1,3
81,4,0
82,2,2
83,4,0
84,1,3
85,1,2
86,3,1
87,2,2
88,2,2
89,1,3
90,0,4
91,3,1
92,3,1
93,3,1
94,3,1
95,0,4
96,1,3
97,3,1
98,0,4
99,3,1
100,4,0
101,2,2
102,2,2
103,1,3
104,4,0
105,1,3
106,2,2
107,1,3
108,1,3
109,4,0
110,3,1
111,2,2
112,2,2
113,2,2
114,3,1
115,3,1
116,1,3
117,0,4
118,3,1
119,0,4
120,0,4
121,4,0
122,2,2
123,2,2
124,3,1
125,2,2
126,1,3
127,0,4
128,1,3
129,0,4
130,2,2
131,2,2
132,1,3
133,3,1
134,1,3
135,3,1
136,4,0
137,4,0
138,2,2
139,0,4
140,1,3
141,2,2
142,2,2
143,3,1
144,1,3
145,0,4
146,2,2
147,0,4
148,1,3
149,3,1
150,4,0
151,0,4
152,1,3
153,1,3
154,0,4
155,1,3
156,1,3
157,4,0
158,3,1
159,1,3
160,1,3
161,2,2
162,3,1
163,2,2
164,0,4
165,4,0
166,3,1
167,1,3
168,3,1
169,0,4
170,3,1
171,3,1
172,1,3
173,0,4
174,3,1
175,2,2
176,2,1
177,4,0
178,0,4
179,1,3
180,1,3
181,3,1
182,1,3
183,2,2
184,2,2
185,3,1
186,2,2
187,3,1
188,0,4
189,4,0
190,3,1
191,2,2
192,2,2
193,1,3
194,0,4
195,3,1
196,4,0
197,1,3
198,3,1
199,1,3
200,2,2
201,4,0
202,3,1
203,1,3
204,4,0
205,2,2
206,2,2
207,2,2
208,3,1
209,0,4
210,3,0
211,4,0
212,0,4
213,0,4
214,4,0
215,2,2
216,0,4
217,4,0
218,0,4
219,1,3
220,3,1
221,4,0
222,2,2
223,2,2
224,2,2
225,1,2
226,3,1
227,4,0
228,4,0
229,3,1
230,3,1
231,4,0
232,1,2
233,1,3
234,2,2
235,0,4
236,2,2
237,3,1
238,4,0
239,2,2
240,2,2
241,1,3
242,0,4
243,4,0
244,1,3
245,3,1
246,2,2
247,4,0
248,4,0
249,2,2
250,2,1
251,4,0
252,1,3
253,2,2
254,2,2
255,2,2
256,3,1
257,3,1
258,3,1
259,3,0
260,2,2
261,2,2
262,1,3
263,1,3
264,2,2
265,0,4
266,0,4
267,0,4
268,3,1
269,0,4
270,3,0
271,1,3
272,0,3
273,0,4
274,1,3
275,2,2
276,2,2
277,3,1
278,0,4
279,1,2
280,2,1
281,3,1
282,4,0
283,2,2
284,3,0
285,2,2
286,2,2
287,1,3
288,4,0
289,2,2
290,0,4
291,2,2
292,3,0
293,2,2
294,3,1
295,1,3
296,0,4
297,3,1
298,3,1
299,4,0
300,1,3
301,2,2
302,2,2
303,1,3
304,1,3
305,0,4
306,3,1
307,3,1
308,2,2
309,3,1
310,2,2
311,4,0
312,4,0
313,4,0
314,2,2
315,1,3
316,2,2
317,3,1
318,3,1
319,3,1
320,2,2
321,1,3
322,2,2
323,2,2
324,0,4
325,2,2
326,1,3
327,4,0
328,0,4
329,2,2
330,3,1
331,0,4
332,4,0
333,3,1
334,4,0
335,4,0
336,2,2
337,4,0
338,4,0
339,0,4
340,1,3
341,2,2
342,2,2
343,2,2
344,2,2
345,2,2
346,1,3
347,0,4
348,1,3
349,3,1
350,1,3
351,1,3
352,0,3
353,1,3
354,4,0
355,1,3
356,3,1
357,3,1
358,2,2
359,2,1
360,0,4
361,1,3
362,1,3
363,0,4
364,4,0
365,1,3
366,2,2
367,3,1
368,1,3
369,1,3
370,2,2
371,3,1
372,0,4
373,0,4
374,3,1
375,4,0
376,3,1
377,0,4
378,3,1
379,0,4
380,0,4
381,1,3
382,0,4
383,0,4
384,4,0
385,0,4
386,1,3
387,1,3
388,1,3
389,1,3
390,1,2
391,2,2
392,1,3
393,4,0
394,1,3
395,2,2
396,0,4
397,2,1
398,2,2
399,0,4
400,0,4
401,2,2
402,1,3
403,1,3
404,3,1
405,0,4
406,4,0
407,1,3
408,2,2
409,2,1
410,2,2
411,1,2
412,1,3
413,0,4
414,3,1
415,0,4
416,4,0
417,3,1
418,4,0
419,2,2
420,3,1
421,2,2
422,1,3
423,3,1
424,2,2
425,2,2
426,2,2
427,1,3
428,1,3
429,2,2
430,3,1
431,2,2
432,4,0
433,0,4
434,3,1
435,2,2
436,4,0
437,4,0
438,1,3
439,4,0
440,1,3
441,0,4
442,4,0
443,2,2
444,1,3
445,4,0
446,2,2
447,3,1
448,2,2
449,2,2
450,2,2
451,1,3
452,4,0
453,1,3
454,0,4
455,0,4
456,2,2
457,0,4
458,2,2
459,2,2
460,2,2
461,3,1
462,1,3
463,2,2
464,4,0
465,0,3
466,4,0
467,2,2
468,2,2
469,4,0
470,0,4
471,2,2
472,3,1
473,2,1
474,1,3
475,3,1
476,3,1
477,1,3
478,4,0
479,2,2
480,4,0
481,2,2
482,2,2
483,1,3
484,2,2
485,2,2
486,0,4
487,2,2
488,2,2
489,4,0
490,4,0
491,3,1
492,1,3
493,4,0
494,1,3
495,2,2
496,3,1
497,4,0
498,2,2
499,1,3
500,1,3
501,3,1
502,1,3
503,1,3
504,1,3
505,2,2
506,0,4
507,0,4
508,2,2
509,1,3
510,3,0
511,1,3
512,1,3
513,2,2
514,3,1
515,2,2
516,1,3
517,2,2
518,1,3
519,0,4
520,1,3
521,0,4
522,2,1
523,2,2
524,0,4
525,3,1
526,3,0
527,1,3
528,3,1
529,0,4
530,1,3
531,3,1
532,3,1
533,3,1
534,3,1
535,1,3
536,0,3
537,3,1
538,0,4
539,1,3
540,1,3
541,1,3
542,3,1
543,3,1
544,0,4
545,0,4
546,0,4
547,2,2
548,2,2
549,2,1
550,1,3
551,4,0
552,4,0
553,1,3
554,3,1
555,1,3
556,1,3
557,2,1
558,3,1
559,0,4
560,2,2
561,4,0
562,2,2
563,3,1
564,4,0
565,2,2
566,4,0
567,3,1
568,1,3
569,2,2
570,3,1
571,4,0
572,1,3
573,2,2
574,2,2
575,3,1
576,4,0
577,2,2
578,2,1
579,2,2
580,3,1
581,3,1
582,1,3
583,3,1
584,3,1
585,4,0
586,2,2
587,3,1
588,0,4
589,2,2
590,3,1
591,3,1
592,1,3
593,0,4
594,2,2
595,0,4
596,2,2
597,1,2
598,3,1
599,3,1
600,3,1
601,0,4
602,4,0
603,1,2
604,4,0
605,1,3
606,4,0
607,4,0
608,4,0
609,3,1
610,3,1
611,3,1
612,3,1
613,1,2
614,4,0
615,3,1
616,1,3
617,4,0
618,2,1
619,0,4
620,1,3
621,0,4
622,3,1
623,1,3
624,3,1
625,1,3
626,1,3
627,2,2
628,1,3
629,4,0
630,2,2
631,1,3
632,4,0
633,1,3
634,3,1
635,3,1
636,2,2
637,3,1
638,2,2
639,4,0
640,4,0
641,1,3
642,4,0
643,4,0
644,1,3
645,2,2
646,0,4
647,2,2
648,3,1
649,4,0
650,4,0
651,3,1
652,0,4
653,3,1
654,1,2
655,1,3
656,1,3
657,3,1
658,4,0
659,1,2
660,3,0
661,1,3
662,3,1
663,1,3
664,1,3
665,0,4
666,4,0
667,1,3
668,0,4
669,4,0
670,1,3
671,1,3
672,0,4
673,3,1
674,1,3
675,1,3
676,3,1
677,0,4
678,1,3
679,0,4
680,3,1
681,2,2
682,0,4
683,2,2
684,1,3
685,3,1
686,2,2
687,2,2
688,2,2
689,0,4
690,1,3
691,2,2
692,1,3
693,1,3
694,1,3
695,3,1
696,4,0
697,3,1
698,4,0
699,2,1
700,3,1
701,1,3
702,2,2
703,2,2
704,1,3
705,2,2
706,0,4
707,2,2
708,4,0
709,1,3
710,2,2
711,0,4
712,3,1
713,2,2
714,1,3
715,3,0
716,0,4
717,3,1
718,1,3
719,4,0
720,3,1
721,0,4
722,2,2
723,0,4
724,2,2
725,0,4
726,2,2
727,0,4
728,3,1
729,2,2
730,4,0
731,0,4
732,4,0
733,1,3
734,3,1
735,4,0
736,2,2
737,0,4
738,3,1
739,4,0
740,3,1
741,2,2
742,1,3
743,1,3
744,0,4
745,1,3
746,1,3
747,1,3
748,0,4
749,3,1
750,4,0
751,0,4
752,4,0
753,0,4
754,3,1
755,3,0
756,0,4
757,1,2
758,4,0
759,3,1
760,4,0
761,2,1
762,1,3
763,2,2
764,2,2
765,2,2
766,1,3
767,1,3
768,2,1
769,0,4
770,1,3
771,0,4
772,0,4
773,1,3
774,3,1
