Game Index,Bet Points Model 1,Bet Points Model 2
1,1,3
2,1,3
3,2,2
4,2,2
5,3,1
6,4,0
7,1,3
8,0,4
9,3,1
10,3,1
11,2,2
12,2,1
13,1,3
14,1,2
15,3,1
16,3,1
17,1,3
18,2,2
19,3,1
20,3,1
21,2,2
22,1,3
23,1,3
24,0,4
25,0,4
26,1,3
27,4,0
28,1,3
29,0,4
30,3,1
31,4,0
32,4,0
33,4,0
34,1,3
35,2,2
36,1,3
37,2,2
38,4,0
39,1,3
40,3,1
41,0,4
42,3,1
43,2,2
44,3,1
45,3,1
46,4,0
47,3,1
48,0,4
49,1,3
50,2,2
51,2,2
52,4,0
53,2,2
54,1,3
55,0,4
56,1,3
57,2,1
58,3,1
59,0,4
60,2,2
61,4,0
62,3,1
63,1,3
64,3,1
65,1,3
66,2,2
67,2,2
68,3,1
69,1,3
70,1,3
71,0,4
72,1,3
73,0,4
74,2,1
75,1,3
76,1,3
77,0,4
78,4,0
79,2,2
80,2,2
81,4,0
82,2,2
83,2,2
84,4,0
85,3,1
86,0,4
87,1,3
88,1,3
89,3,1
90,3,1
91,2,2
92,3,1
93,1,3
94,1,3
95,1,3
96,0,4
97,2,2
98,4,0
99,3,1
100,4,0
101,3,1
102,1,3
103,4,0
104,1,3
105,2,1
106,2,2
107,0,4
108,0,4
109,4,0
110,1,3
111,0,4
112,4,0
113,3,0
114,4,0
115,0,4
116,3,1
117,1,3
118,1,3
119,3,1
120,4,0
121,4,0
122,2,2
123,1,3
124,1,3
125,4,0
126,3,1
127,2,2
128,2,2
129,0,4
130,0,4
131,1,3
132,3,1
133,2,2
134,3,1
135,2,2
136,1,3
137,1,3
138,2,2
139,4,0
140,2,2
141,3,1
142,2,2
143,4,0
144,4,0
145,3,1
146,3,1
147,3,1
148,0,4
149,0,3
150,3,0
151,2,2
152,1,3
153,1,3
154,2,1
155,3,1
156,3,1
157,2,2
158,3,1
159,3,1
160,2,2
161,0,4
162,2,2
163,4,0
164,1,3
165,2,2
166,1,3
167,2,2
168,3,1
169,1,3
170,3,1
171,1,3
172,1,3
173,3,1
174,1,3
175,3,1
176,2,2
177,0,3
178,3,1
179,2,2
180,3,1
181,4,0
182,2,2
183,1,3
184,2,2
185,1,3
186,4,0
187,2,2
188,1,3
189,1,3
190,0,4
191,3,1
192,4,0
193,3,1
194,0,4
195,3,0
196,0,4
197,0,4
198,3,1
199,4,0
200,2,2
201,2,2
202,4,0
203,1,3
204,4,0
205,1,3
206,0,4
207,1,3
208,0,4
209,4,0
210,4,0
211,1,3
212,1,2
213,0,4
214,2,2
215,1,3
216,2,2
217,2,2
218,2,2
219,3,1
220,3,1
221,0,4
222,2,2
223,2,2
224,0,4
225,3,1
226,1,3
227,1,3
228,3,1
229,2,2
230,1,3
231,3,0
232,1,3
233,0,4
234,2,0
235,0,4
236,0,4
237,2,2
238,2,2
239,3,1
240,2,2
241,1,3
242,2,2
243,2,2
244,0,4
245,0,4
246,3,1
247,1,3
248,1,3
249,4,0
250,0,4
251,1,3
252,1,3
253,1,3
254,4,0
255,1,3
256,2,2
257,0,4
258,2,2
259,3,1
260,3,1
261,4,0
262,1,3
263,1,3
264,3,1
265,1,3
266,4,0
267,0,4
268,4,0
269,3,1
270,2,2
