Game Index,Bet Points Model 1,Bet Points Model 2
1,2,2
2,0,4
3,4,0
4,3,1
5,0,4
6,0,4
7,4,0
8,4,0
9,0,4
10,4,0
11,0,3
12,2,1
13,2,2
14,2,2
15,2,2
16,4,0
17,2,2
18,1,3
19,2,2
20,1,2
21,1,3
22,0,4
23,1,3
24,1,3
25,4,0
26,0,4
27,0,4
28,0,4
29,1,3
30,3,1
31,3,1
32,3,1
33,0,4
34,0,4
35,3,1
36,3,1
37,2,2
38,3,1
39,3,1
40,3,1
41,1,2
42,4,0
43,3,1
44,3,1
45,2,2
46,0,4
47,1,3
48,3,1
49,0,4
50,1,3
51,3,1
52,2,2
53,2,2
54,1,3
55,0,4
56,4,0
57,1,3
58,1,3
59,0,4
60,1,3
61,0,4
62,2,2
63,4,0
64,4,0
65,2,2
66,2,1
67,0,4
68,4,0
69,2,2
70,3,1
71,4,0
72,1,3
73,2,2
74,1,3
75,1,3
76,2,2
77,4,0
78,3,1
79,2,2
80,3,1
81,1,3
82,4,0
83,1,3
84,2,2
85,1,3
86,3,1
87,4,0
88,2,2
89,3,1
90,3,1
91,1,3
92,2,2
93,4,0
94,0,4
95,0,4
96,0,3
97,4,0
98,2,2
99,0,3
100,3,0
101,1,2
102,3,1
103,3,1
104,0,4
105,4,0
106,2,2
107,1,3
108,2,2
109,3,1
110,3,1
111,3,1
112,3,1
113,1,3
114,2,2
115,0,4
116,2,2
117,1,2
118,0,4
119,3,1
120,4,0
121,3,1
122,3,1
123,2,2
124,2,2
125,2,2
126,0,4
127,3,1
128,4,0
129,0,4
130,1,3
131,0,4
132,3,1
133,1,3
134,1,2
135,3,1
136,0,4
137,0,4
138,2,2
139,1,3
140,0,4
141,3,1
142,1,3
143,1,3
144,0,4
145,2,2
146,1,3
147,4,0
148,2,2
149,3,1
150,1,3
151,2,2
152,0,4
153,1,3
154,3,1
155,2,2
156,2,2
157,1,3
158,4,0
159,4,0
160,2,1
161,4,0
162,2,2
163,4,0
164,2,2
165,1,2
166,4,0
167,3,1
168,2,2
169,4,0
170,0,4
171,2,2
172,3,1
173,0,4
174,1,3
175,1,3
176,1,3
177,4,0
178,2,2
179,3,1
180,3,1
181,2,2
182,2,2
183,1,3
184,3,1
185,1,3
186,2,2
187,3,1
188,2,2
189,4,0
190,3,1
191,1,3
192,1,3
193,2,2
194,2,2
195,0,4
196,1,3
197,1,3
198,2,2
199,2,2
200,0,4
201,1,3
202,4,0
203,1,3
204,4,0
205,2,2
206,3,1
207,4,0
208,0,4
209,2,2
210,2,2
211,1,3
212,2,2
213,1,3
214,0,4
215,2,2
216,4,0
217,1,3
218,4,0
219,0,4
220,2,2
221,3,1
222,4,0
223,2,2
224,2,2
225,4,0
226,1,3
227,0,4
228,2,2
229,3,1
230,2,2
231,1,3
232,3,1
233,2,2
234,3,1
235,3,1
236,3,1
237,2,2
238,3,1
239,4,0
240,2,2
241,4,0
242,0,4
243,2,2
244,1,3
245,0,4
246,1,3
247,4,0
248,2,2
249,3,1
250,3,1
251,2,2
252,0,4
253,1,3
254,1,3
255,3,1
256,4,0
257,0,4
258,0,4
259,1,3
260,0,4
261,2,2
262,0,4
263,0,4
264,1,3
265,4,0
266,2,2
267,4,0
268,4,0
269,1,3
270,2,2
271,4,0
272,2,2
273,2,2
274,2,2
275,4,0
276,4,0
277,0,4
278,3,1
279,2,2
280,1,3
281,1,3
282,3,1
283,2,2
284,1,3
285,1,3
286,4,0
287,0,4
288,2,2
289,4,0
290,2,2
291,2,2
292,0,4
293,0,4
294,1,3
295,2,2
296,2,2
297,3,1
298,3,0
299,0,4
300,0,4
301,0,4
302,0,4
303,0,4
304,2,2
305,2,2
306,2,2
307,2,2
308,0,4
309,0,4
310,4,0
311,0,4
312,1,3
313,4,0
314,0,4
315,0,4
316,4,0
317,4,0
318,3,1
319,2,2
320,2,2
321,2,2
322,1,3
323,3,1
324,0,4
325,4,0
326,3,0
327,2,2
328,4,0
329,1,3
330,1,3
331,2,2
332,2,2
333,2,1
334,1,3
335,0,4
336,3,1
337,0,4
338,4,0
339,3,1
340,4,0
341,2,2
342,1,3
343,2,2
344,2,2
345,4,0
346,1,3
347,0,4
348,1,2
349,3,1
350,3,1
351,2,2
352,0,4
353,4,0
354,3,1
355,2,2
356,1,3
357,2,2
358,2,2
359,4,0
360,4,0
361,0,4
362,2,2
363,3,1
364,3,1
365,1,3
366,4,0
367,0,4
368,2,2
369,0,4
370,2,2
371,2,2
372,3,1
373,4,0
374,1,3
375,1,3
376,2,2
377,1,3
378,3,1
379,3,1
380,2,2
381,0,4
382,1,3
383,3,1
384,4,0
385,4,0
386,2,1
387,1,3
388,2,2
389,0,4
390,1,3
391,2,2
392,0,4
393,3,1
394,4,0
395,2,1
396,1,3
397,2,2
398,1,3
399,3,1
400,2,2
401,0,4
402,0,4
403,4,0
404,1,3
405,1,3
406,2,2
407,0,4
408,3,1
409,3,1
410,1,3
411,4,0
412,3,1
413,4,0
414,4,0
415,0,4
416,1,3
417,3,1
418,3,1
419,0,4
420,3,1
421,4,0
422,4,0
423,0,4
424,0,4
425,4,0
426,2,2
427,4,0
428,2,2
429,3,1
430,3,1
431,0,4
432,3,0
433,1,3
434,2,2
435,2,2
436,4,0
437,0,4
438,0,4
439,0,4
440,4,0
441,4,0
442,2,2
443,4,0
444,2,1
445,2,2
446,0,4
447,2,1
448,2,2
449,3,1
450,1,3
451,4,0
452,3,1
453,2,2
454,2,2
455,0,4
456,4,0
457,0,4
458,3,1
459,2,1
460,2,2
461,1,3
462,3,1
463,3,1
464,0,3
465,1,3
466,0,4
467,0,3
468,4,0
469,1,3
470,1,3
471,2,2
472,1,2
473,0,4
474,3,1
475,1,3
476,1,3
477,1,3
478,1,3
479,2,2
480,3,1
481,0,4
482,0,4
483,3,1
484,1,3
485,3,1
486,2,2
487,1,3
488,0,4
489,3,1
490,2,1
491,2,2
492,1,3
493,4,0
494,2,2
495,4,0
496,4,0
497,1,3
498,0,4
499,3,1
500,4,0
501,1,3
502,3,1
503,4,0
504,2,2
505,0,4
506,0,4
507,1,3
508,1,3
509,1,3
510,4,0
511,2,2
512,0,4
513,3,1
514,4,0
515,3,1
516,3,1
517,0,4
518,2,2
519,3,1
520,2,2
521,0,4
522,1,3
523,3,1
524,3,1
525,2,2
526,2,2
527,1,3
528,3,1
529,2,2
530,1,3
531,0,4
532,3,1
533,1,3
534,1,3
535,1,3
536,2,2
537,1,3
538,3,1
539,0,4
540,2,2
541,4,0
542,3,1
543,2,2
544,3,1
545,1,3
546,0,4
547,0,4
548,2,2
549,1,3
550,4,0
551,4,0
552,2,2
553,2,2
554,2,2
555,1,3
556,2,2
557,0,4
558,3,1
559,1,3
560,0,4
561,0,4
562,3,1
563,3,1
564,3,1
565,0,4
566,2,2
567,1,3
568,0,4
569,2,2
570,1,3
571,4,0
572,2,2
573,1,3
574,4,0
575,0,4
576,4,0
577,2,2
578,2,2
579,0,4
580,3,1
581,0,3
582,2,2
583,3,1
584,2,2
585,1,3
586,0,4
587,3,1
588,0,4
589,0,4
590,2,1
591,1,3
592,2,2
593,0,4
594,0,4
595,2,2
596,0,4
597,4,0
598,2,2
599,2,2
600,1,3
601,2,2
602,4,0
603,1,3
604,2,2
605,0,4
606,2,2
607,3,1
608,0,4
609,0,4
610,2,2
611,4,0
612,3,1
613,0,3
614,1,3
615,3,1
616,3,1
617,2,2
618,2,2
619,2,2
620,3,1
621,3,1
622,2,2
623,1,3
624,4,0
625,2,2
626,3,1
627,1,3
628,2,2
629,4,0
630,1,2
631,0,4
632,4,0
633,3,1
634,3,1
635,1,3
636,0,4
637,4,0
638,2,2
639,0,4
640,3,1
641,2,2
642,3,1
643,2,2
644,1,3
645,0,4
646,1,3
647,2,1
648,4,0
649,2,2
650,1,3
651,3,1
652,1,3
653,3,1
654,3,1
655,3,1
656,0,4
657,1,3
658,3,1
659,1,3
660,3,1
661,2,2
662,3,1
663,0,4
664,3,1
665,3,1
666,2,2
667,2,2
668,2,2
669,3,1
670,0,4
671,4,0
672,2,2
673,0,4
674,0,4
675,1,2
676,0,4
677,0,4
678,1,3
679,2,2
680,0,4
681,0,4
682,0,4
683,1,3
684,4,0
685,3,1
686,3,1
687,3,1
688,0,4
689,2,2
690,2,2
691,0,4
692,4,0
693,4,0
694,1,3
695,1,3
696,0,4
697,1,3
698,0,4
699,2,2
700,4,0
701,2,2
702,0,4
703,0,4
704,0,4
705,3,1
706,4,0
707,4,0
708,0,4
709,2,2
710,3,1
711,1,3
712,1,3
713,0,4
714,2,2
715,1,3
716,1,3
717,2,2
718,3,1
719,2,2
720,2,2
721,0,4
722,3,0
723,1,3
724,2,2
725,4,0
726,0,4
727,2,2
728,1,3
729,2,2
730,3,1
731,3,1
732,1,3
733,1,3
734,0,4
735,2,2
736,2,2
737,3,1
738,1,3
739,0,4
740,0,4
741,1,3
742,2,2
743,1,3
744,0,4
745,2,2
746,3,1
747,1,3
748,0,4
749,0,4
750,1,3
751,4,0
752,0,4
753,2,2
754,2,2
755,2,2
756,2,2
757,3,1
758,2,2
759,2,2
760,0,4
761,1,3
762,4,0
763,3,1
764,2,2
765,0,4
766,2,2
767,3,1
768,3,1
769,4,0
770,1,3
771,1,3
772,0,4
773,0,4
774,1,3
775,2,2
776,2,2
777,3,1
778,3,1
779,4,0
780,1,2
781,0,4
782,3,1
783,1,3
784,3,1
785,4,0
786,2,2
787,1,3
788,0,4
789,0,4
790,3,1
791,0,4
792,0,4
793,2,2
794,0,4
795,1,3
796,2,2
797,0,4
798,2,2
799,2,2
800,1,3
801,0,4
802,3,1
803,4,0
804,3,1
805,2,2
806,2,2
807,1,3
808,2,2
809,0,3
810,3,1
811,1,3
812,0,4
813,3,1
814,3,1
815,2,2
816,2,2
817,2,2
818,3,1
819,4,0
820,2,2
821,2,2
822,2,2
823,0,4
824,0,4
825,4,0
826,2,2
827,1,3
828,1,3
829,1,3
830,4,0
831,2,2
832,4,0
833,2,2
834,1,2
835,4,0
836,3,1
837,0,4
838,0,3
839,3,1
840,4,0
841,2,2
842,0,4
843,3,1
844,4,0
845,4,0
846,4,0
847,3,1
848,1,3
849,4,0
850,4,0
851,4,0
852,4,0
853,1,3
854,2,2
855,3,0
856,0,4
857,0,4
858,3,1
859,0,4
860,3,1
861,2,2
862,3,1
863,3,1
864,4,0
865,0,4
866,0,4
867,3,1
868,1,3
869,1,3
870,1,3
871,4,0
872,2,2
873,2,2
874,3,1
875,3,1
876,1,3
877,4,0
878,4,0
879,4,0
880,3,1
881,2,2
882,3,1
883,0,4
884,3,1
885,1,3
886,3,1
887,3,1
888,3,1
889,3,1
890,0,4
891,1,3
892,2,2
893,1,3
894,0,4
895,2,2
896,1,3
897,0,4
898,3,1
899,0,4
900,0,4
901,2,2
902,4,0
903,4,0
904,4,0
905,4,0
906,1,3
907,0,4
908,2,2
909,4,0
910,3,1
911,2,2
912,3,1
913,3,1
914,2,2
915,0,4
916,2,2
917,0,4
918,0,4
919,2,2
920,1,3
921,3,1
922,1,3
923,0,4
924,2,2
925,1,3
926,4,0
927,1,3
928,2,2
929,2,2
930,3,1
931,3,1
932,0,4
933,1,3
934,1,3
935,0,4
936,2,2
937,0,4
938,0,4
939,3,1
940,1,2
941,1,3
942,1,3
943,4,0
944,2,2
945,0,4
946,1,3
947,1,3
948,2,2
949,0,4
950,1,2
951,2,2
952,0,4
953,2,2
954,4,0
955,0,3
956,0,4
957,1,3
958,4,0
959,2,2
960,4,0
961,4,0
962,4,0
963,4,0
964,4,0
965,1,3
966,0,4
967,1,3
968,4,0
969,2,2
970,2,2
971,4,0
972,2,2
973,2,2
974,3,1
975,1,2
976,3,1
977,3,1
978,2,2
979,4,0
980,2,2
981,1,3
982,4,0
983,1,3
984,1,3
985,1,3
986,3,1
987,1,3
988,4,0
989,2,2
990,4,0
991,1,3
992,1,3
993,3,1
994,3,1
995,2,2
996,4,0
997,3,1
998,1,3
999,0,4
1000,0,4
