Game Index,Bet Points Model 1,Bet Points Model 2
1,2,2
2,4,0
3,0,4
4,2,2
5,4,0
6,2,2
7,2,2
8,2,2
9,0,4
10,1,2
11,1,3
12,0,4
13,0,4
14,3,1
15,3,1
16,0,3
17,3,1
18,1,3
19,1,3
20,1,3
21,3,1
22,0,3
23,3,0
24,2,2
25,2,2
26,2,2
27,1,2
28,3,1
29,3,1
30,4,0
31,2,2
32,0,4
33,4,0
34,2,2
35,0,4
36,0,4
37,4,0
38,2,2
39,2,2
40,1,3
41,2,2
42,1,3
43,1,3
44,0,4
45,2,2
46,1,3
47,0,4
48,4,0
49,2,2
50,2,2
51,0,4
52,4,0
53,3,1
54,4,0
55,4,0
56,2,2
57,4,0
58,1,3
59,3,1
60,1,3
61,3,1
62,4,0
63,1,3
64,1,3
65,1,3
66,3,1
67,2,2
68,0,4
69,3,1
70,3,1
71,1,3
72,3,1
73,0,4
74,4,0
75,2,2
76,1,2
77,2,2
78,0,4
79,3,1
80,1,3
81,2,2
82,1,3
83,3,1
84,2,2
85,4,0
86,0,4
87,1,3
88,3,1
89,2,2
90,1,3
91,1,3
92,2,2
93,2,2
94,1,2
95,2,2
96,1,3
97,3,1
98,1,3
99,3,1
100,0,4
101,0,4
102,0,4
103,3,1
104,0,4
105,0,4
106,1,3
107,0,4
108,0,4
109,0,4
110,2,2
111,3,1
112,4,0
113,2,2
114,2,2
115,1,3
116,2,2
117,0,4
118,3,1
119,0,4
120,2,2
121,4,0
122,0,4
123,1,3
124,3,1
125,1,3
126,0,4
127,1,3
128,4,0
129,1,3
130,1,3
131,1,3
132,2,2
133,1,3
134,0,4
135,2,2
136,0,4
137,2,2
138,1,3
139,4,0
140,3,1
141,2,2
142,0,4
143,2,2
144,2,2
145,2,2
146,3,1
147,0,4
148,3,1
149,1,3
150,1,3
151,0,4
152,2,2
153,0,4
154,4,0
155,2,2
156,2,2
157,2,2
158,1,3
159,3,1
160,2,2
161,0,4
162,0,4
163,4,0
164,1,3
165,2,2
166,2,2
167,2,2
168,0,4
169,0,4
170,0,4
171,1,3
172,0,4
173,3,1
174,3,1
175,2,2
176,2,2
177,1,3
178,0,4
179,0,4
180,1,3
181,3,1
182,1,3
183,3,1
184,1,3
185,2,2
186,4,0
187,2,2
188,1,3
189,3,0
190,0,4
191,1,3
192,3,1
193,1,3
194,4,0
195,2,2
196,1,3
197,0,4
198,2,2
199,1,3
200,1,3
201,0,4
202,1,3
203,2,2
204,4,0
205,0,4
206,2,2
207,0,4
208,0,4
209,4,0
210,2,2
211,4,0
212,1,3
213,1,3
214,1,3
215,3,1
216,0,4
217,0,4
218,4,0
219,2,2
220,1,3
221,2,1
222,1,3
223,0,4
224,1,3
225,2,2
226,4,0
227,4,0
228,0,4
229,1,2
230,3,1
231,2,2
232,4,0
233,4,0
234,1,3
235,3,1
236,3,1
237,4,0
238,2,2
239,2,2
240,0,4
241,3,1
242,1,3
243,2,2
244,3,1
245,0,4
246,1,3
247,2,2
248,2,2
249,2,2
250,2,2
251,3,1
252,1,3
253,1,3
254,3,1
255,0,4
256,4,0
257,3,1
258,2,2
259,1,3
260,0,3
261,1,3
262,0,4
263,2,2
264,2,2
265,2,2
266,1,3
267,1,3
268,1,3
269,1,3
270,1,3
271,0,4
272,0,4
273,4,0
274,0,4
275,4,0
276,1,3
277,1,3
278,0,4
279,1,3
280,4,0
281,3,1
282,3,1
283,1,3
284,1,3
285,1,3
286,1,3
287,0,4
288,0,4
289,1,3
290,0,4
291,2,2
292,1,3
293,3,1
294,2,2
295,0,4
296,0,4
297,1,3
298,0,4
299,1,3
300,0,4
301,0,4
302,2,2
303,1,3
304,3,1
305,0,4
306,2,2
307,1,2
308,2,2
309,4,0
310,4,0
311,2,2
312,4,0
313,0,4
314,0,4
315,1,3
316,0,4
317,2,2
318,0,4
319,0,4
320,3,1
321,4,0
322,2,2
323,0,4
324,2,2
325,1,3
326,3,1
327,4,0
328,1,3
329,3,1
330,2,2
331,1,3
332,2,2
333,0,4
334,1,3
335,2,2
336,0,4
337,4,0
338,0,4
339,2,2
340,1,3
341,4,0
342,2,2
343,2,2
344,4,0
345,0,4
346,1,3
347,4,0
348,3,1
349,1,3
350,1,3
351,2,2
352,1,3
353,0,4
354,0,4
355,1,3
356,0,4
357,1,3
358,2,2
359,0,4
360,0,4
361,3,1
362,0,4
363,0,4
364,4,0
365,2,2
366,3,1
367,0,4
368,1,3
369,3,1
370,0,4
371,1,3
372,3,1
373,2,2
374,1,3
375,3,1
376,1,3
377,1,3
378,0,4
379,4,0
380,4,0
381,4,0
382,1,3
383,3,1
384,2,2
385,1,3
386,0,4
387,1,3
388,0,4
389,1,3
390,2,2
391,0,3
392,0,4
393,1,3
394,0,4
395,3,0
396,4,0
397,0,3
398,4,0
399,3,1
400,0,4
401,3,1
402,3,1
403,2,2
404,4,0
405,0,4
406,3,1
407,2,2
408,1,3
409,1,3
410,0,4
411,1,3
412,0,4
413,2,2
414,2,2
415,3,1
416,4,0
417,3,1
418,1,3
419,0,4
420,2,2
421,2,2
422,1,3
423,0,4
424,1,3
425,0,4
426,1,3
427,0,4
428,2,2
429,1,3
430,0,4
431,1,3
432,1,3
433,1,3
434,0,4
435,0,4
436,0,4
437,1,3
438,0,4
439,4,0
440,4,0
441,0,4
442,1,3
443,3,1
444,0,3
445,0,4
446,2,2
447,4,0
448,3,1
449,3,1
450,0,4
451,0,4
452,2,2
453,3,1
454,2,2
455,1,3
456,0,4
457,4,0
458,2,2
459,0,4
460,3,1
461,2,2
462,2,2
463,2,2
464,1,2
465,1,3
466,2,2
467,0,4
468,0,4
469,1,3
470,3,1
471,2,2
472,0,4
473,1,2
474,4,0
475,2,2
476,2,2
477,0,4
478,1,3
479,2,2
480,0,4
481,1,3
482,0,4
483,0,4
484,1,3
485,3,1
486,4,0
487,1,3
488,2,2
489,4,0
490,0,4
491,0,4
492,4,0
493,2,2
494,1,3
495,3,1
496,1,3
497,4,0
498,2,2
499,0,4
500,0,4
501,3,1
502,3,1
503,4,0
504,0,4
505,2,2
506,1,3
507,3,1
508,2,2
509,1,3
510,3,1
511,1,3
512,2,2
513,1,3
514,0,4
515,3,1
516,4,0
517,2,2
518,1,2
519,3,1
520,1,3
521,0,4
522,3,1
523,4,0
524,1,3
525,3,1
526,0,4
527,3,1
528,2,2
529,2,2
530,1,3
531,2,2
532,2,1
533,2,2
534,3,1
535,0,4
536,0,4
537,0,4
538,4,0
539,1,3
540,2,2
541,1,3
542,1,3
543,3,1
544,2,2
545,1,3
546,4,0
547,3,1
548,0,4
549,0,4
550,3,1
551,1,3
552,0,4
553,2,2
554,2,2
555,4,0
556,2,2
557,0,4
558,3,1
559,1,3
560,1,3
561,4,0
562,4,0
563,4,0
564,1,3
565,3,1
566,0,4
567,3,1
568,0,4
569,1,3
570,1,3
571,1,3
572,1,3
573,3,1
574,3,0
575,3,1
576,0,4
577,0,4
578,1,3
579,2,2
580,4,0
581,3,1
582,2,2
583,4,0
584,1,3
585,4,0
586,4,0
587,1,3
588,0,4
589,0,4
590,0,4
591,1,3
592,2,2
593,0,4
594,0,4
595,0,4
596,0,4
597,1,3
598,0,4
599,4,0
600,3,1
601,1,3
602,2,2
603,0,4
604,4,0
605,2,2
606,3,1
607,3,1
608,1,3
609,2,2
610,2,2
611,3,1
612,0,4
613,0,4
614,2,2
615,2,2
616,3,1
617,2,2
618,1,3
619,3,1
620,0,4
621,1,3
622,3,0
623,4,0
624,0,4
625,0,4
626,0,4
627,1,3
628,1,3
629,1,3
630,4,0
631,4,0
632,4,0
633,0,4
634,2,2
635,0,4
636,0,4
637,4,0
638,2,2
639,1,3
640,2,2
641,3,1
642,3,1
643,3,1
644,1,3
645,2,2
646,0,4
647,0,4
648,1,3
649,1,3
650,3,0
651,1,3
652,0,4
653,0,3
654,1,3
655,2,2
656,0,4
657,0,4
658,0,4
659,1,3
660,0,4
661,3,1
662,1,3
663,1,3
664,0,4
665,2,2
666,1,3
667,3,1
668,3,1
669,0,4
670,0,4
671,3,1
672,2,2
673,2,2
674,2,1
675,2,1
676,2,1
677,2,2
678,2,2
679,4,0
680,0,4
681,2,2
682,4,0
683,1,3
684,1,3
685,0,4
686,3,1
687,0,4
688,0,4
689,2,2
690,3,1
691,3,1
692,3,1
693,1,3
694,0,4
695,1,3
696,4,0
697,4,0
698,2,2
699,0,4
700,3,1
701,0,4
702,1,3
703,3,1
704,3,1
705,1,3
706,1,3
707,2,2
708,0,4
709,3,1
710,2,1
711,2,2
712,1,3
713,3,1
714,0,4
715,3,1
716,2,2
717,4,0
718,0,4
719,1,3
720,0,3
721,0,4
722,0,4
723,0,4
724,2,2
725,1,3
726,1,3
727,1,3
728,3,1
729,2,2
730,0,4
731,1,3
732,4,0
733,1,3
734,1,3
735,0,4
736,2,2
737,0,4
738,0,4
739,3,1
740,0,4
741,0,4
742,4,0
743,2,2
744,2,2
745,1,3
746,2,2
747,1,3
748,2,2
749,1,3
750,0,4
751,1,3
752,2,2
753,2,1
754,4,0
755,1,3
756,3,1
757,3,1
758,3,1
759,0,4
760,2,2
761,4,0
762,0,4
763,0,4
764,3,1
765,0,4
766,1,3
767,0,4
768,2,2
769,1,3
770,1,3
771,2,2
772,2,2
773,2,2
774,3,1
775,1,3
776,1,3
777,4,0
778,2,2
779,0,4
780,0,4
781,0,4
782,0,4
783,2,2
784,3,1
785,0,4
786,4,0
787,0,4
788,1,3
789,0,4
790,0,4
791,1,3
792,2,2
793,4,0
794,2,2
795,1,3
796,0,4
797,3,1
798,3,1
799,0,4
800,0,4
801,4,0
802,1,3
803,1,3
804,4,0
805,3,1
806,3,1
807,1,3
808,1,2
809,0,4
810,2,2
811,0,4
812,2,2
813,2,2
814,2,2
815,1,3
816,1,3
817,0,4
818,4,0
819,0,4
820,3,1
821,3,1
822,1,3
823,4,0
824,1,3
825,0,3
826,1,3
827,0,4
828,3,1
829,3,1
830,3,1
831,1,3
832,1,3
833,0,4
834,0,4
835,1,3
836,0,4
837,2,2
838,3,1
839,1,2
840,3,1
841,1,3
842,0,4
843,2,1
844,4,0
845,2,1
846,1,3
847,2,2
848,2,2
849,1,3
850,4,0
851,2,2
852,0,3
853,3,1
854,2,2
855,3,1
856,1,3
857,0,4
858,3,1
859,1,3
860,1,3
861,2,2
862,2,2
863,0,4
864,0,4
865,3,1
866,0,4
867,0,4
868,0,4
869,1,3
870,0,4
871,3,1
872,2,2
873,1,3
874,1,3
875,4,0
876,0,4
877,4,0
878,2,2
879,4,0
880,0,4
881,2,2
882,2,2
883,3,1
884,1,3
885,3,1
886,0,4
887,3,1
888,2,2
889,0,4
890,1,3
891,2,2
892,4,0
893,2,2
894,0,4
895,0,4
896,3,1
897,0,4
898,1,3
899,0,4
900,2,2
901,0,4
902,2,1
903,0,4
904,2,2
905,3,1
906,2,2
907,2,2
908,2,2
909,2,1
910,0,4
911,2,2
912,0,4
913,0,4
914,0,4
915,4,0
916,2,2
917,0,4
918,2,2
919,0,4
920,2,2
921,0,4
922,2,1
923,0,4
924,0,4
925,2,2
926,4,0
927,3,1
928,0,4
929,2,2
930,3,1
931,1,3
932,2,2
933,3,1
934,0,4
935,1,3
936,4,0
937,0,3
938,1,3
939,3,1
940,1,3
941,2,2
942,2,2
943,0,4
944,0,4
945,1,3
946,0,4
947,2,2
948,4,0
949,2,2
950,0,4
951,3,1
952,2,2
953,2,2
954,3,1
955,1,3
956,0,4
957,2,2
958,2,2
959,0,4
960,2,2
961,1,3
962,1,3
963,3,1
964,3,1
965,0,3
966,1,3
967,3,1
968,1,3
969,2,2
970,3,1
971,2,2
972,2,2
973,1,3
974,2,2
975,1,3
976,0,4
977,1,3
978,0,4
979,4,0
980,4,0
981,2,2
982,0,4
983,1,3
984,1,3
985,0,3
986,1,3
987,0,4
988,0,4
989,1,3
990,0,4
991,2,2
992,0,4
993,1,3
994,1,2
995,3,1
996,2,2
997,1,3
998,2,2
999,0,4
1000,4,0
